subject_id,scenario_label,intimacy,motivation,action,p_action
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,1,0.06
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,2,0.25
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,3,0.68
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,0,0.05
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,1,0.14
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,2,0.32
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,3,0.49
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,0,0.15
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,1,0.15
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,2,0.55
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,3,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,0,0.85
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,1,0.1
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,2,0.03
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,3,0.02
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,0,0.65
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,1,0.25
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,2,0.07
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,3,0.03
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,0,0.5
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,1,0.35
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,2,0.13
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,3,0.02
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,0,0.75
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,1,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,2,0.05
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,3,0.05
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,0,0.7
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,1,0.2
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,2,0.09
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,3,0.01
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,0,0.5
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,1,0.25
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,2,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,3,0.1
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,0,0.8
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,1,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,2,0.04
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,3,0.01
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,0,0.65
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,1,0.2
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,2,0.12
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,3,0.03
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,0,0.55
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,1,0.25
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,2,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,3,0.05
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,0,0.85
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,1,0.1
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,2,0.03
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,3,0.02
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,0,0.5
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,1,0.35
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,2,0.1
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,3,0.05
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,0,0.9
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,1,0.08
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,2,0.01
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,3,0.01
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,0,0.75
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,1,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,2,0.08
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,3,0.02
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,0,0.5
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,1,0.25
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,2,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,3,0.1
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,0,0.6
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,1,0.2
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,2,0.15
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,3,0.05
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,0,0.7
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,1,0.25
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,2,0.04
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,3,0.01
