subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_full,pred_vanilla,pred_discomfort_only,pred_full_lm,pred_vanilla_lm,pred_discomfort_only_lm
8242eb8d-345b-54ce-bb2a-653a4d6da22b,basketball,50,high,0,0.0,0.5,1,1,0.19999585,0.19011483,0.3702086,0.28457445,0.27295566,0.4033491
8242eb8d-345b-54ce-bb2a-653a4d6da22b,basketball,50,high,1,1.0,0.5,1,1,0.4561921,0.40916693,0.3702086,0.49274957,0.4383096,0.4033491
8242eb8d-345b-54ce-bb2a-653a4d6da22b,basketball,50,high,2,0.0,0.5,1,1,0.2289293,0.24908495,0.1759544,0.122050464,0.15617202,0.102031104
8242eb8d-345b-54ce-bb2a-653a4d6da22b,basketball,50,high,3,0.0,0.5,1,1,0.114882775,0.15163323,0.0836284,0.100625485,0.13256274,0.0912707
8242eb8d-345b-54ce-bb2a-653a4d6da22b,birthday,50,high,0,0.0,0.5,1,2,0.19999585,0.19011483,0.3702086,0.1971088,0.19127162,0.36020824
8242eb8d-345b-54ce-bb2a-653a4d6da22b,birthday,50,high,1,1.0,0.5,1,2,0.4561921,0.40916693,0.3702086,0.41206583,0.36767924,0.36020824
8242eb8d-345b-54ce-bb2a-653a4d6da22b,birthday,50,high,2,0.0,0.5,1,2,0.2289293,0.24908495,0.1759544,0.2731649,0.28739306,0.1939358
8242eb8d-345b-54ce-bb2a-653a4d6da22b,birthday,50,high,3,0.0,0.5,1,2,0.114882775,0.15163323,0.0836284,0.117660426,0.15365607,0.08564767
8242eb8d-345b-54ce-bb2a-653a4d6da22b,brunch,0,low,0,0.75,0.0,0,3,0.6455648,0.54962945,0.439189,0.43953067,0.36972126,0.3450296
8242eb8d-345b-54ce-bb2a-653a4d6da22b,brunch,0,low,1,0.25,0.0,0,3,0.2694817,0.2275344,0.439189,0.23009947,0.1929991,0.3450296
8242eb8d-345b-54ce-bb2a-653a4d6da22b,brunch,0,low,2,0.0,0.0,0,3,0.067863524,0.13851412,0.099210754,0.2728661,0.2655044,0.26933828
8242eb8d-345b-54ce-bb2a-653a4d6da22b,brunch,0,low,3,0.0,0.0,0,3,0.01709006,0.084322006,0.022411248,0.057503667,0.1717753,0.04060249
8242eb8d-345b-54ce-bb2a-653a4d6da22b,cooking,75,low,0,1.0,0.75,0,4,0.52012193,0.54962945,0.3159864,0.46650496,0.50054824,0.33190057
8242eb8d-345b-54ce-bb2a-653a4d6da22b,cooking,75,low,1,0.0,0.75,0,4,0.2171174,0.2275344,0.3159864,0.22333759,0.2223352,0.2756381
8242eb8d-345b-54ce-bb2a-653a4d6da22b,cooking,75,low,2,0.0,0.75,0,4,0.15380535,0.13851412,0.21784379,0.21909204,0.20358959,0.23062018
8242eb8d-345b-54ce-bb2a-653a4d6da22b,cooking,75,low,3,0.0,0.75,0,4,0.108955264,0.084322006,0.15018342,0.0910654,0.07352696,0.16184115
8242eb8d-345b-54ce-bb2a-653a4d6da22b,dip,100,high,0,0.0,1.0,1,5,0.07661096,0.19011483,0.25,0.0634877,0.1446035,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,dip,100,high,1,0.7,1.0,1,5,0.30779636,0.40916693,0.25,0.4106892,0.4962937,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,dip,100,high,2,0.0,1.0,1,5,0.30779636,0.24908495,0.25,0.33425722,0.2690407,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,dip,100,high,3,0.3,1.0,1,5,0.30779636,0.15163323,0.25,0.19156592,0.09006219,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,drinks,50,low,0,0.8,0.5,0,6,0.57735443,0.54962945,0.3702086,0.510195,0.48961693,0.34491715
8242eb8d-345b-54ce-bb2a-653a4d6da22b,drinks,50,low,1,0.2,0.5,0,6,0.24100827,0.2275344,0.3702086,0.28976277,0.27737924,0.34491715
8242eb8d-345b-54ce-bb2a-653a4d6da22b,drinks,50,low,2,0.0,0.5,0,6,0.120944336,0.13851412,0.1759544,0.13690305,0.14923593,0.21018332
8242eb8d-345b-54ce-bb2a-653a4d6da22b,drinks,50,low,3,0.0,0.5,0,6,0.060693063,0.084322006,0.0836284,0.063139185,0.08376794,0.099982366
8242eb8d-345b-54ce-bb2a-653a4d6da22b,driving,0,high,0,0.0,0.0,1,7,0.3699196,0.19011483,0.439189,0.30104434,0.16953488,0.41279
8242eb8d-345b-54ce-bb2a-653a4d6da22b,driving,0,high,1,1.0,0.0,1,7,0.47905827,0.40916693,0.439189,0.49433944,0.43303886,0.41279
8242eb8d-345b-54ce-bb2a-653a4d6da22b,driving,0,high,2,0.0,0.0,1,7,0.12064114,0.24908495,0.099210754,0.18319255,0.2884806,0.15328372
8242eb8d-345b-54ce-bb2a-653a4d6da22b,driving,0,high,3,0.0,0.0,1,7,0.030381043,0.15163323,0.022411248,0.021423768,0.108945645,0.021136338
8242eb8d-345b-54ce-bb2a-653a4d6da22b,fair,100,low,0,0.0,1.0,0,8,0.44398928,0.54962945,0.25,0.3944051,0.50677854,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,fair,100,low,1,0.35,1.0,0,8,0.1853369,0.2275344,0.25,0.22400042,0.27793825,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,fair,100,low,2,0.18,1.0,0,8,0.1853369,0.13851412,0.25,0.22912715,0.14156029,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,fair,100,low,3,0.47,1.0,0,8,0.1853369,0.084322006,0.25,0.15246746,0.07372297,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,gala,0,low,0,0.65,0.0,0,9,0.6455648,0.54962945,0.439189,0.5747677,0.4755793,0.43284258
8242eb8d-345b-54ce-bb2a-653a4d6da22b,gala,0,low,1,0.35,0.0,0,9,0.2694817,0.2275344,0.439189,0.32643646,0.26942658,0.43284258
8242eb8d-345b-54ce-bb2a-653a4d6da22b,gala,0,low,2,0.0,0.0,0,9,0.067863524,0.13851412,0.099210754,0.062005695,0.123254605,0.09794454
8242eb8d-345b-54ce-bb2a-653a4d6da22b,gala,0,low,3,0.0,0.0,0,9,0.01709006,0.084322006,0.022411248,0.03679013,0.13173948,0.036370326
8242eb8d-345b-54ce-bb2a-653a4d6da22b,hike,75,high,0,0.7,0.75,1,10,0.13002345,0.19011483,0.3159864,0.12611212,0.18448983,0.33060083
8242eb8d-345b-54ce-bb2a-653a4d6da22b,hike,75,high,1,0.0,0.75,1,10,0.3936147,0.40916693,0.3159864,0.42973644,0.45103177,0.32815364
8242eb8d-345b-54ce-bb2a-653a4d6da22b,hike,75,high,2,0.0,0.75,1,10,0.27883554,0.24908495,0.21784379,0.29511768,0.24714832,0.18359168
8242eb8d-345b-54ce-bb2a-653a4d6da22b,hike,75,high,3,0.3,0.75,1,10,0.19752628,0.15163323,0.15018342,0.14903376,0.11733003,0.15765388
8242eb8d-345b-54ce-bb2a-653a4d6da22b,oysters,50,low,0,1.0,0.5,0,11,0.57735443,0.54962945,0.3702086,0.5626546,0.5377941,0.35265216
8242eb8d-345b-54ce-bb2a-653a4d6da22b,oysters,50,low,1,0.0,0.5,0,11,0.24100827,0.2275344,0.3702086,0.200946,0.19119295,0.35265216
8242eb8d-345b-54ce-bb2a-653a4d6da22b,oysters,50,low,2,0.0,0.5,0,11,0.120944336,0.13851412,0.1759544,0.1927784,0.20952849,0.21489681
8242eb8d-345b-54ce-bb2a-653a4d6da22b,oysters,50,low,3,0.0,0.5,0,11,0.060693063,0.084322006,0.0836284,0.04362104,0.0614844,0.079798885
8242eb8d-345b-54ce-bb2a-653a4d6da22b,social,75,low,0,1.0,0.75,0,12,0.52012193,0.54962945,0.3159864,0.5943288,0.6285082,0.33194402
8242eb8d-345b-54ce-bb2a-653a4d6da22b,social,75,low,1,0.0,0.75,0,12,0.2171174,0.2275344,0.3159864,0.17272149,0.1794143,0.32142693
8242eb8d-345b-54ce-bb2a-653a4d6da22b,social,75,low,2,0.0,0.75,0,12,0.15380535,0.13851412,0.21784379,0.14996321,0.12676428,0.1887261
8242eb8d-345b-54ce-bb2a-653a4d6da22b,social,75,low,3,0.0,0.75,0,12,0.108955264,0.084322006,0.15018342,0.08298653,0.06531311,0.15790287
8242eb8d-345b-54ce-bb2a-653a4d6da22b,soup,100,low,0,0.1,1.0,0,13,0.44398928,0.54962945,0.25,0.4515829,0.5798393,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,soup,100,low,1,0.25,1.0,0,13,0.1853369,0.2275344,0.25,0.16311312,0.20849666,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,soup,100,low,2,0.0,1.0,0,13,0.1853369,0.13851412,0.25,0.14566332,0.09570878,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,soup,100,low,3,0.65,1.0,0,13,0.1853369,0.084322006,0.25,0.23964073,0.11595526,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,takeout,100,high,0,0.0,1.0,1,14,0.07661096,0.19011483,0.25,0.11059847,0.23892146,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,takeout,100,high,1,0.5,1.0,1,14,0.30779636,0.40916693,0.25,0.32898024,0.4145144,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,takeout,100,high,2,0.5,1.0,1,14,0.30779636,0.24908495,0.25,0.38544643,0.25776908,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,takeout,100,high,3,0.0,1.0,1,14,0.30779636,0.15163323,0.25,0.17497486,0.08879503,0.25
8242eb8d-345b-54ce-bb2a-653a4d6da22b,wedding,75,high,0,0.0,0.75,1,15,0.13002345,0.19011483,0.3159864,0.10344127,0.15073934,0.29518437
8242eb8d-345b-54ce-bb2a-653a4d6da22b,wedding,75,high,1,0.65,0.75,1,15,0.3936147,0.40916693,0.3159864,0.34635842,0.35314143,0.29518437
8242eb8d-345b-54ce-bb2a-653a4d6da22b,wedding,75,high,2,0.1,0.75,1,15,0.27883554,0.24908495,0.21784379,0.3457444,0.33848298,0.2656936
8242eb8d-345b-54ce-bb2a-653a4d6da22b,wedding,75,high,3,0.25,0.75,1,15,0.19752628,0.15163323,0.15018342,0.20445593,0.15763623,0.14393763
86db8b0d-1873-52e4-960c-bbafeb7a77df,apples,0,low,0,0.91,0.0,0,0,0.6455648,0.54962945,0.439189,0.76758194,0.56759655,0.6408491
86db8b0d-1873-52e4-960c-bbafeb7a77df,apples,0,low,1,0.05,0.0,0,0,0.2694817,0.2275344,0.439189,0.15405482,0.20422892,0.23797022
86db8b0d-1873-52e4-960c-bbafeb7a77df,apples,0,low,2,0.03,0.0,0,0,0.067863524,0.13851412,0.099210754,0.056575283,0.1348213,0.08836687
86db8b0d-1873-52e4-960c-bbafeb7a77df,apples,0,low,3,0.01,0.0,0,0,0.01709006,0.084322006,0.022411248,0.021787953,0.09335324,0.032813787
86db8b0d-1873-52e4-960c-bbafeb7a77df,basketball,50,low,0,0.48,0.5,0,1,0.57735443,0.54962945,0.3702086,0.6559819,0.6263912,0.4033491
86db8b0d-1873-52e4-960c-bbafeb7a77df,basketball,50,low,1,0.37,0.5,0,1,0.24100827,0.2275344,0.3702086,0.23694263,0.22523564,0.4033491
86db8b0d-1873-52e4-960c-bbafeb7a77df,basketball,50,low,2,0.13,0.5,0,1,0.120944336,0.13851412,0.1759544,0.05868896,0.080252655,0.102031104
86db8b0d-1873-52e4-960c-bbafeb7a77df,basketball,50,low,3,0.02,0.5,0,1,0.060693063,0.084322006,0.0836284,0.04838658,0.06812047,0.0912707
86db8b0d-1873-52e4-960c-bbafeb7a77df,birthday,50,low,0,0.28,0.5,0,2,0.57735443,0.54962945,0.3702086,0.5869278,0.5583765,0.36020824
86db8b0d-1873-52e4-960c-bbafeb7a77df,birthday,50,low,1,0.55,0.5,0,2,0.24100827,0.2275344,0.3702086,0.21200007,0.20077915,0.36020824
86db8b0d-1873-52e4-960c-bbafeb7a77df,birthday,50,low,2,0.13,0.5,0,2,0.120944336,0.13851412,0.1759544,0.14053817,0.15693714,0.1939358
86db8b0d-1873-52e4-960c-bbafeb7a77df,birthday,50,low,3,0.04,0.5,0,2,0.060693063,0.084322006,0.0836284,0.060534056,0.08390719,0.08564767
86db8b0d-1873-52e4-960c-bbafeb7a77df,brunch,100,high,0,0.02,1.0,1,3,0.07661096,0.19011483,0.25,0.041197687,0.0988777,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,brunch,100,high,1,0.4,1.0,1,3,0.30779636,0.40916693,0.25,0.22411875,0.27593467,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,brunch,100,high,2,0.33,1.0,1,3,0.30779636,0.24908495,0.25,0.3337694,0.379597,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,brunch,100,high,3,0.25,1.0,1,3,0.30779636,0.15163323,0.25,0.4009141,0.24559063,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,cooking,50,high,0,0.0,0.5,1,4,0.19999585,0.19011483,0.3702086,0.16338782,0.15145747,0.414888
86db8b0d-1873-52e4-960c-bbafeb7a77df,cooking,50,high,1,0.98,0.5,1,4,0.4561921,0.40916693,0.3702086,0.40174544,0.3777359,0.2861498
86db8b0d-1873-52e4-960c-bbafeb7a77df,cooking,50,high,2,0.02,0.5,1,4,0.2289293,0.24908495,0.1759544,0.33448988,0.34588808,0.20031317
86db8b0d-1873-52e4-960c-bbafeb7a77df,cooking,50,high,3,0.0,0.5,1,4,0.114882775,0.15163323,0.0836284,0.100376874,0.124918476,0.098649025
86db8b0d-1873-52e4-960c-bbafeb7a77df,dip,100,low,0,0.33,1.0,0,5,0.44398928,0.54962945,0.25,0.3859138,0.45437774,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,dip,100,low,1,0.33,1.0,0,5,0.1853369,0.2275344,0.25,0.26929554,0.31656533,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,dip,100,low,2,0.23,1.0,0,5,0.1853369,0.13851412,0.25,0.21917783,0.17161,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,dip,100,low,3,0.11,1.0,0,5,0.1853369,0.084322006,0.25,0.12561285,0.05744697,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,drinks,0,high,0,0.82,0.0,1,6,0.3699196,0.19011483,0.439189,0.2969242,0.16299511,0.40727186
86db8b0d-1873-52e4-960c-bbafeb7a77df,drinks,0,high,1,0.12,0.0,1,6,0.47905827,0.40916693,0.439189,0.51344556,0.4548892,0.40727186
86db8b0d-1873-52e4-960c-bbafeb7a77df,drinks,0,high,2,0.05,0.0,1,6,0.12064114,0.24908495,0.099210754,0.15381408,0.24474011,0.15123463
86db8b0d-1873-52e4-960c-bbafeb7a77df,drinks,0,high,3,0.01,0.0,1,6,0.030381043,0.15163323,0.022411248,0.035816144,0.1373756,0.0342217
86db8b0d-1873-52e4-960c-bbafeb7a77df,driving,0,low,0,0.2,0.0,0,7,0.6455648,0.54962945,0.439189,0.54622304,0.4707796,0.41279
86db8b0d-1873-52e4-960c-bbafeb7a77df,driving,0,low,1,0.73,0.0,0,7,0.2694817,0.2275344,0.439189,0.32093567,0.27595744,0.41279
86db8b0d-1873-52e4-960c-bbafeb7a77df,driving,0,low,2,0.06,0.0,0,7,0.067863524,0.13851412,0.099210754,0.11893249,0.18383652,0.15328372
86db8b0d-1873-52e4-960c-bbafeb7a77df,driving,0,low,3,0.01,0.0,0,7,0.01709006,0.084322006,0.022411248,0.013908765,0.06942646,0.021136338
86db8b0d-1873-52e4-960c-bbafeb7a77df,fair,75,high,0,0.05,0.75,1,8,0.13002345,0.19011483,0.3159864,0.10506954,0.16121322,0.33068594
86db8b0d-1873-52e4-960c-bbafeb7a77df,fair,75,high,1,0.7,0.75,1,8,0.3936147,0.40916693,0.3159864,0.45235965,0.47266984,0.32259667
86db8b0d-1873-52e4-960c-bbafeb7a77df,fair,75,high,2,0.2,0.75,1,8,0.27883554,0.24908495,0.21784379,0.28353235,0.24074152,0.18941289
86db8b0d-1873-52e4-960c-bbafeb7a77df,fair,75,high,3,0.05,0.75,1,8,0.19752628,0.15163323,0.15018342,0.15903854,0.12537542,0.1573044
86db8b0d-1873-52e4-960c-bbafeb7a77df,gala,100,high,0,0.12,1.0,1,9,0.07661096,0.19011483,0.25,0.056212123,0.1450326,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,gala,100,high,1,0.1,1.0,1,9,0.30779636,0.40916693,0.25,0.33175334,0.4392484,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,gala,100,high,2,0.29,1.0,1,9,0.30779636,0.24908495,0.25,0.24720347,0.20094302,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,gala,100,high,3,0.49,1.0,1,9,0.30779636,0.15163323,0.25,0.36483106,0.214776,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,hike,75,low,0,0.89,0.75,0,10,0.52012193,0.54962945,0.3159864,0.4657499,0.49642327,0.33060083
86db8b0d-1873-52e4-960c-bbafeb7a77df,hike,75,low,1,0.05,0.75,0,10,0.2171174,0.2275344,0.3159864,0.26271874,0.27851167,0.32815364
86db8b0d-1873-52e4-960c-bbafeb7a77df,hike,75,low,2,0.03,0.75,0,10,0.15380535,0.13851412,0.21784379,0.18041976,0.15261383,0.18359168
86db8b0d-1873-52e4-960c-bbafeb7a77df,hike,75,low,3,0.03,0.75,0,10,0.108955264,0.084322006,0.15018342,0.09111157,0.07245119,0.15765388
86db8b0d-1873-52e4-960c-bbafeb7a77df,oysters,0,high,0,0.69,0.0,1,11,0.3699196,0.19011483,0.439189,0.34302008,0.1787442,0.41279
86db8b0d-1873-52e4-960c-bbafeb7a77df,oysters,0,high,1,0.19,0.0,1,11,0.47905827,0.40916693,0.439189,0.39490855,0.33971512,0.41279
86db8b0d-1873-52e4-960c-bbafeb7a77df,oysters,0,high,2,0.11,0.0,1,11,0.12064114,0.24908495,0.099210754,0.24021862,0.37229407,0.15328372
86db8b0d-1873-52e4-960c-bbafeb7a77df,oysters,0,high,3,0.01,0.0,1,11,0.030381043,0.15163323,0.022411248,0.021852782,0.1092466,0.021136338
86db8b0d-1873-52e4-960c-bbafeb7a77df,social,50,high,0,0.09,0.5,1,12,0.19999585,0.19011483,0.3702086,0.2986074,0.27967188,0.402064
86db8b0d-1873-52e4-960c-bbafeb7a77df,social,50,high,1,0.68,0.5,1,12,0.4561921,0.40916693,0.3702086,0.3936217,0.34788707,0.37699017
86db8b0d-1873-52e4-960c-bbafeb7a77df,social,50,high,2,0.16,0.5,1,12,0.2289293,0.24908495,0.1759544,0.20941532,0.24579787,0.1299659
86db8b0d-1873-52e4-960c-bbafeb7a77df,social,50,high,3,0.07,0.5,1,12,0.114882775,0.15163323,0.0836284,0.09835547,0.12664309,0.090979904
86db8b0d-1873-52e4-960c-bbafeb7a77df,soup,75,high,0,0.71,0.75,1,13,0.13002345,0.19011483,0.3159864,0.22026421,0.29658917,0.3249322
86db8b0d-1873-52e4-960c-bbafeb7a77df,soup,75,high,1,0.15,0.75,1,13,0.3936147,0.40916693,0.3159864,0.33878204,0.34905407,0.3249322
86db8b0d-1873-52e4-960c-bbafeb7a77df,soup,75,high,2,0.05,0.75,1,13,0.27883554,0.24908495,0.21784379,0.18965581,0.16023056,0.19556822
86db8b0d-1873-52e4-960c-bbafeb7a77df,soup,75,high,3,0.09,0.75,1,13,0.19752628,0.15163323,0.15018342,0.25129792,0.19412616,0.15456739
86db8b0d-1873-52e4-960c-bbafeb7a77df,takeout,100,low,0,0.51,1.0,0,14,0.44398928,0.54962945,0.25,0.39440802,0.506776,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,takeout,100,low,1,0.3,1.0,0,14,0.1853369,0.2275344,0.25,0.22400208,0.26862994,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,takeout,100,low,2,0.17,1.0,0,14,0.1853369,0.13851412,0.25,0.26244983,0.16704968,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,takeout,100,low,3,0.02,1.0,0,14,0.1853369,0.084322006,0.25,0.119140096,0.05754445,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,wedding,75,low,0,0.76,0.75,0,15,0.52012193,0.54962945,0.3159864,0.44741663,0.4664897,0.29518437
86db8b0d-1873-52e4-960c-bbafeb7a77df,wedding,75,low,1,0.02,0.75,0,15,0.2171174,0.2275344,0.3159864,0.2134739,0.22184545,0.29518437
86db8b0d-1873-52e4-960c-bbafeb7a77df,wedding,75,low,2,0.21,0.75,0,15,0.15380535,0.13851412,0.21784379,0.21309547,0.21263695,0.2656936
86db8b0d-1873-52e4-960c-bbafeb7a77df,wedding,75,low,3,0.01,0.75,0,15,0.108955264,0.084322006,0.15018342,0.126014,0.09902796,0.14393763
90c919c4-1007-5899-a0f2-e050f6a1a8e7,apples,0,low,0,0.97,0.0,0,0,0.6455648,0.54962945,0.439189,0.76758194,0.56759655,0.6408491
90c919c4-1007-5899-a0f2-e050f6a1a8e7,apples,0,low,1,0.01,0.0,0,0,0.2694817,0.2275344,0.439189,0.15405482,0.20422892,0.23797022
90c919c4-1007-5899-a0f2-e050f6a1a8e7,apples,0,low,2,0.01,0.0,0,0,0.067863524,0.13851412,0.099210754,0.056575283,0.1348213,0.08836687
90c919c4-1007-5899-a0f2-e050f6a1a8e7,apples,0,low,3,0.01,0.0,0,0,0.01709006,0.084322006,0.022411248,0.021787953,0.09335324,0.032813787
90c919c4-1007-5899-a0f2-e050f6a1a8e7,basketball,50,low,0,0.9,0.5,0,1,0.57735443,0.54962945,0.3702086,0.6559819,0.6263912,0.4033491
90c919c4-1007-5899-a0f2-e050f6a1a8e7,basketball,50,low,1,0.08,0.5,0,1,0.24100827,0.2275344,0.3702086,0.23694263,0.22523564,0.4033491
90c919c4-1007-5899-a0f2-e050f6a1a8e7,basketball,50,low,2,0.01,0.5,0,1,0.120944336,0.13851412,0.1759544,0.05868896,0.080252655,0.102031104
90c919c4-1007-5899-a0f2-e050f6a1a8e7,basketball,50,low,3,0.01,0.5,0,1,0.060693063,0.084322006,0.0836284,0.04838658,0.06812047,0.0912707
90c919c4-1007-5899-a0f2-e050f6a1a8e7,birthday,75,high,0,0.01,0.75,1,2,0.13002345,0.19011483,0.3159864,0.1279025,0.19127162,0.31042632
90c919c4-1007-5899-a0f2-e050f6a1a8e7,birthday,75,high,1,0.4,0.75,1,2,0.3936147,0.40916693,0.3159864,0.35828155,0.36767924,0.31042632
90c919c4-1007-5899-a0f2-e050f6a1a8e7,birthday,75,high,2,0.3,0.75,1,2,0.27883554,0.24908495,0.21784379,0.31575534,0.28739306,0.22777742
90c919c4-1007-5899-a0f2-e050f6a1a8e7,birthday,75,high,3,0.29,0.75,1,2,0.19752628,0.15163323,0.15018342,0.19806056,0.15365607,0.1513699
90c919c4-1007-5899-a0f2-e050f6a1a8e7,brunch,75,low,0,0.7,0.75,0,3,0.52012193,0.54962945,0.3159864,0.35304174,0.36972126,0.28363475
90c919c4-1007-5899-a0f2-e050f6a1a8e7,brunch,75,low,1,0.1,0.75,0,3,0.2171174,0.2275344,0.3159864,0.18482152,0.1929991,0.28363475
90c919c4-1007-5899-a0f2-e050f6a1a8e7,brunch,75,low,2,0.1,0.75,0,3,0.15380535,0.13851412,0.21784379,0.2600083,0.2655044,0.26660597
90c919c4-1007-5899-a0f2-e050f6a1a8e7,brunch,75,low,3,0.1,0.75,0,3,0.108955264,0.084322006,0.15018342,0.2021284,0.1717753,0.16612445
90c919c4-1007-5899-a0f2-e050f6a1a8e7,cooking,75,high,0,0.01,0.75,1,4,0.13002345,0.19011483,0.3159864,0.095998436,0.15145747,0.33190057
90c919c4-1007-5899-a0f2-e050f6a1a8e7,cooking,75,high,1,0.42,0.75,1,4,0.3936147,0.40916693,0.3159864,0.37844312,0.3777359,0.2756381
90c919c4-1007-5899-a0f2-e050f6a1a8e7,cooking,75,high,2,0.42,0.75,1,4,0.27883554,0.24908495,0.21784379,0.37124908,0.34588808,0.23062018
90c919c4-1007-5899-a0f2-e050f6a1a8e7,cooking,75,high,3,0.15,0.75,1,4,0.19752628,0.15163323,0.15018342,0.15430935,0.124918476,0.16184115
90c919c4-1007-5899-a0f2-e050f6a1a8e7,dip,0,high,0,0.01,0.0,1,5,0.3699196,0.19011483,0.439189,0.26675647,0.1446035,0.42618304
90c919c4-1007-5899-a0f2-e050f6a1a8e7,dip,0,high,1,0.97,0.0,1,5,0.47905827,0.40916693,0.439189,0.5667562,0.4962937,0.42618304
90c919c4-1007-5899-a0f2-e050f6a1a8e7,dip,0,high,2,0.01,0.0,1,5,0.12064114,0.24908495,0.099210754,0.14766984,0.26904067,0.1235392
90c919c4-1007-5899-a0f2-e050f6a1a8e7,dip,0,high,3,0.01,0.0,1,5,0.030381043,0.15163323,0.022411248,0.018817514,0.09006219,0.024094619
90c919c4-1007-5899-a0f2-e050f6a1a8e7,drinks,100,high,0,0.01,1.0,1,6,0.07661096,0.19011483,0.25,0.07261309,0.16299511,0.25
90c919c4-1007-5899-a0f2-e050f6a1a8e7,drinks,100,high,1,0.01,1.0,1,6,0.30779636,0.40916693,0.25,0.38230157,0.4548892,0.25
90c919c4-1007-5899-a0f2-e050f6a1a8e7,drinks,100,high,2,0.5,1.0,1,6,0.30779636,0.24908495,0.25,0.2848691,0.24474011,0.25
90c919c4-1007-5899-a0f2-e050f6a1a8e7,drinks,100,high,3,0.48,1.0,1,6,0.30779636,0.15163323,0.25,0.26021624,0.1373756,0.25
90c919c4-1007-5899-a0f2-e050f6a1a8e7,driving,75,low,0,0.32,0.75,0,7,0.52012193,0.54962945,0.3159864,0.45113015,0.4707796,0.3070956
90c919c4-1007-5899-a0f2-e050f6a1a8e7,driving,75,low,1,0.32,0.75,0,7,0.2171174,0.2275344,0.3159864,0.2650634,0.27595744,0.3070956
90c919c4-1007-5899-a0f2-e050f6a1a8e7,driving,75,low,2,0.18,0.75,0,7,0.15380535,0.13851412,0.21784379,0.1945519,0.18383652,0.2397261
90c919c4-1007-5899-a0f2-e050f6a1a8e7,driving,75,low,3,0.18,0.75,0,7,0.108955264,0.084322006,0.15018342,0.08925447,0.06942646,0.14608268
90c919c4-1007-5899-a0f2-e050f6a1a8e7,fair,0,high,0,0.1,0.0,1,8,0.3699196,0.19011483,0.439189,0.33407152,0.16121322,0.48437223
90c919c4-1007-5899-a0f2-e050f6a1a8e7,fair,0,high,1,0.7,0.0,1,8,0.47905827,0.40916693,0.439189,0.5583564,0.47266984,0.43868816
90c919c4-1007-5899-a0f2-e050f6a1a8e7,fair,0,high,2,0.1,0.0,1,8,0.12064114,0.24908495,0.099210754,0.080519944,0.24074152,0.052138027
90c919c4-1007-5899-a0f2-e050f6a1a8e7,fair,0,high,3,0.1,0.0,1,8,0.030381043,0.15163323,0.022411248,0.027052093,0.12537542,0.024801606
90c919c4-1007-5899-a0f2-e050f6a1a8e7,gala,50,low,0,0.97,0.5,0,9,0.57735443,0.54962945,0.3702086,0.504653,0.4755793,0.3615898
90c919c4-1007-5899-a0f2-e050f6a1a8e7,gala,50,low,1,0.01,0.5,0,9,0.24100827,0.2275344,0.3702086,0.28661516,0.26942658,0.3615898
90c919c4-1007-5899-a0f2-e050f6a1a8e7,gala,50,low,2,0.01,0.5,0,9,0.120944336,0.13851412,0.1759544,0.10782893,0.123254605,0.17200509
90c919c4-1007-5899-a0f2-e050f6a1a8e7,gala,50,low,3,0.01,0.5,0,9,0.060693063,0.084322006,0.0836284,0.10090293,0.13173948,0.10481532
90c919c4-1007-5899-a0f2-e050f6a1a8e7,hike,50,high,0,0.2,0.5,1,10,0.19999585,0.19011483,0.3702086,0.19479294,0.18448983,0.39666098
