subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access,pred_access_full_prior,pred_access_only_prior,pred_no_access_prior
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,gala,50,low,0,1.0,0.5,0,9,0.66274625,0.45442563,0.4726396,0.67297894,0.46745163,0.53335536
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,gala,50,low,1,0.0,0.5,0,9,0.14552207,0.23513551,0.1757868,0.13438196,0.21866003,0.13748075
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,gala,50,low,2,0.0,0.5,0,9,0.11669348,0.18877162,0.17578681,0.109692685,0.17863266,0.1371941
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,gala,50,low,3,0.0,0.5,0,9,0.075038135,0.12166724,0.17578682,0.08294637,0.13525565,0.19196984
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,hike,0,high,0,1.0,0.0,1,10,0.48812774,0.68934953,0.11030073,0.4631954,0.66695863,0.14021084
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,hike,0,high,1,0.0,0.0,1,10,0.30479687,0.18456542,0.29656637,0.33244383,0.2059097,0.39115533
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,hike,0,high,2,0.0,0.0,1,10,0.12603214,0.07666979,0.29656646,0.123440735,0.07674086,0.23993626
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,hike,0,high,3,0.0,0.0,1,10,0.0810432,0.049415264,0.29656643,0.080920056,0.050390802,0.22869755
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,oysters,75,high,0,0.0,0.75,1,11,0.17299661,0.32899234,0.11030073,0.18944214,0.35277435,0.16155636
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,oysters,75,high,1,0.32,0.75,1,11,0.2917327,0.23665382,0.29656637,0.2825337,0.22558582,0.27883115
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,oysters,75,high,2,0.0,0.75,1,11,0.3257815,0.26412183,0.29656646,0.34609216,0.27615172,0.36659402
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,oysters,75,high,3,0.68,0.75,1,11,0.20948924,0.170232,0.29656643,0.18193197,0.14548808,0.1930185
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,social,50,low,0,1.0,0.5,0,12,0.67842996,0.47199413,0.47263965,0.6883428,0.48503646,0.5489086
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,social,50,low,1,0.0,0.5,0,12,0.14896578,0.24422605,0.17578675,0.14127167,0.23317869,0.1523158
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,social,50,low,2,0.0,0.5,0,12,0.09579041,0.15740879,0.17578681,0.1018141,0.16829358,0.1873037
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,social,50,low,3,0.0,0.5,0,12,0.076813854,0.12637101,0.17578676,0.06857138,0.11349126,0.11147185
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,soup,0,low,0,1.0,0.0,0,13,0.822892,0.6623757,0.4726397,0.8292598,0.6737957,0.57402366
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,soup,0,low,1,0.0,0.0,0,13,0.10636694,0.20232247,0.17578672,0.09435911,0.17998925,0.12028069
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,soup,0,low,2,0.0,0.0,0,13,0.04596781,0.087820195,0.17578675,0.05200544,0.09946556,0.19134967
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,soup,0,low,3,0.0,0.0,0,13,0.024773277,0.04748168,0.17578684,0.0243757,0.04674941,0.114346005
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,takeout,100,high,0,0.16,1.0,1,14,0.12429796,0.25,0.11030073,0.14498086,0.28364506,0.15645264
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,takeout,100,high,1,0.08,1.0,1,14,0.2919007,0.25,0.29656643,0.34213778,0.28654313,0.41021633
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,takeout,100,high,2,0.76,1.0,1,14,0.29190078,0.25,0.29656655,0.3216432,0.26941946,0.3474524
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,takeout,100,high,3,0.0,1.0,1,14,0.29190058,0.25,0.2965663,0.19123816,0.1603923,0.08587866
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,wedding,0,high,0,0.88,0.0,1,15,0.41410103,0.62221515,0.11030071,0.40173185,0.609337,0.14117938
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,wedding,0,high,1,0.0,0.0,1,15,0.25857314,0.16659097,0.2965664,0.25961325,0.16942742,0.29706538
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,wedding,0,high,2,0.12,0.0,1,15,0.25857317,0.16659097,0.29656643,0.26735407,0.17446658,0.32148007
7953e607-0ce9-59d4-ad7f-e92cc59e1a4a,wedding,0,high,3,0.0,0.0,1,15,0.068752654,0.044602815,0.29656646,0.07130075,0.0467691,0.24027517
7ab54605-0b7e-5466-b6df-1eb11e01cf88,apples,100,low,0,0.79,1.0,0,0,0.4390842,0.25,0.47263965,0.4545677,0.26292643,0.50183696
7ab54605-0b7e-5466-b6df-1eb11e01cf88,apples,100,low,1,0.0,1.0,0,0,0.18697193,0.25,0.17578678,0.18678334,0.25239608,0.17619386
7ab54605-0b7e-5466-b6df-1eb11e01cf88,apples,100,low,2,0.14,1.0,0,0,0.18697192,0.25,0.17578678,0.19593379,0.26472983,0.20036851
7ab54605-0b7e-5466-b6df-1eb11e01cf88,apples,100,low,3,0.07,1.0,0,0,0.18697192,0.25,0.17578678,0.16271509,0.21994765,0.12160065
7ab54605-0b7e-5466-b6df-1eb11e01cf88,basketball,50,high,0,0.37,0.5,1,1,0.21752204,0.39440307,0.11030072,0.22602095,0.40509045,0.15739875
7ab54605-0b7e-5466-b6df-1eb11e01cf88,basketball,50,high,1,0.51,0.5,1,1,0.5108274,0.39440307,0.2965663,0.5199182,0.39892396,0.38528404
7ab54605-0b7e-5466-b6df-1eb11e01cf88,basketball,50,high,2,0.07,0.5,1,1,0.13582523,0.1055969,0.2965665,0.13290069,0.10251011,0.2569393
7ab54605-0b7e-5466-b6df-1eb11e01cf88,basketball,50,high,3,0.05,0.5,1,1,0.13582523,0.1055969,0.2965665,0.12116017,0.09347552,0.20037791
7ab54605-0b7e-5466-b6df-1eb11e01cf88,birthday,75,low,0,0.05,0.75,0,2,0.512512,0.30895054,0.4726397,0.4829535,0.28550774,0.40889618
7ab54605-0b7e-5466-b6df-1eb11e01cf88,birthday,75,low,1,0.2,0.75,0,2,0.21823905,0.30895054,0.17578675,0.24262321,0.3349189,0.24643004
7ab54605-0b7e-5466-b6df-1eb11e01cf88,birthday,75,low,2,0.46,0.75,0,2,0.15671448,0.22223717,0.1757868,0.16840945,0.23279327,0.20872577
7ab54605-0b7e-5466-b6df-1eb11e01cf88,birthday,75,low,3,0.29,0.75,0,2,0.11253448,0.15986168,0.17578681,0.10601376,0.1467801,0.13594806
7ab54605-0b7e-5466-b6df-1eb11e01cf88,brunch,75,low,0,0.51,0.75,0,3,0.51310664,0.30943537,0.4726396,0.5273077,0.32292503,0.5095412
7ab54605-0b7e-5466-b6df-1eb11e01cf88,brunch,75,low,1,0.3,0.75,0,3,0.1924438,0.27272537,0.17578676,0.16720675,0.23941754,0.12184306
7ab54605-0b7e-5466-b6df-1eb11e01cf88,brunch,75,low,2,0.15,0.75,0,3,0.17138223,0.2430246,0.17578682,0.1778312,0.25463435,0.19128259
7ab54605-0b7e-5466-b6df-1eb11e01cf88,brunch,75,low,3,0.04,0.75,0,3,0.12306723,0.1748147,0.17578688,0.1276544,0.18302307,0.17733315
7ab54605-0b7e-5466-b6df-1eb11e01cf88,cooking,75,high,0,0.03,0.75,1,4,0.18149161,0.34190863,0.11030072,0.1289709,0.25686467,0.045776013
7ab54605-0b7e-5466-b6df-1eb11e01cf88,cooking,75,high,1,0.76,0.75,1,4,0.3306458,0.26559585,0.29656643,0.37307903,0.3180388,0.38768277
7ab54605-0b7e-5466-b6df-1eb11e01cf88,cooking,75,high,2,0.17,0.75,1,4,0.26808637,0.21558018,0.2965664,0.25635654,0.2188039,0.23697415
7ab54605-0b7e-5466-b6df-1eb11e01cf88,cooking,75,high,3,0.04,0.75,1,4,0.21977623,0.17691533,0.29656646,0.24159354,0.20629269,0.32956707
7ab54605-0b7e-5466-b6df-1eb11e01cf88,dip,100,low,0,0.73,1.0,0,5,0.43908426,0.25,0.4726397,0.43054348,0.24453866,0.42776465
7ab54605-0b7e-5466-b6df-1eb11e01cf88,dip,100,low,1,0.18,1.0,0,5,0.18697193,0.25,0.1757868,0.21629386,0.28685957,0.25780162
7ab54605-0b7e-5466-b6df-1eb11e01cf88,dip,100,low,2,0.06,1.0,0,5,0.18697192,0.25,0.17578678,0.20333742,0.269717,0.21835738
7ab54605-0b7e-5466-b6df-1eb11e01cf88,dip,100,low,3,0.03,1.0,0,5,0.18697187,0.25,0.17578675,0.14982526,0.1988848,0.09607641
7ab54605-0b7e-5466-b6df-1eb11e01cf88,drinks,100,high,0,0.17,1.0,1,6,0.12429787,0.25,0.11030064,0.14583828,0.28503573,0.16898264
7ab54605-0b7e-5466-b6df-1eb11e01cf88,drinks,100,high,1,0.26,1.0,1,6,0.29190063,0.25,0.29656637,0.33190402,0.27771735,0.40191397
7ab54605-0b7e-5466-b6df-1eb11e01cf88,drinks,100,high,2,0.13,1.0,1,6,0.29190075,0.25,0.2965665,0.2838593,0.23760746,0.26398185
7ab54605-0b7e-5466-b6df-1eb11e01cf88,drinks,100,high,3,0.44,1.0,1,6,0.29190075,0.25,0.29656652,0.23839839,0.19963941,0.16512159
7ab54605-0b7e-5466-b6df-1eb11e01cf88,driving,100,high,0,0.12,1.0,1,7,0.12429795,0.25,0.11030071,0.13766678,0.27157918,0.14278372
7ab54605-0b7e-5466-b6df-1eb11e01cf88,driving,100,high,1,0.36,1.0,1,7,0.29190063,0.25,0.2965664,0.33759922,0.28507045,0.4151014
7ab54605-0b7e-5466-b6df-1eb11e01cf88,driving,100,high,2,0.24,1.0,1,7,0.29190066,0.25,0.29656643,0.30085212,0.2541128,0.30451632
7ab54605-0b7e-5466-b6df-1eb11e01cf88,driving,100,high,3,0.28,1.0,1,7,0.29190075,0.25,0.2965665,0.2238819,0.18923753,0.13759856
7ab54605-0b7e-5466-b6df-1eb11e01cf88,fair,0,low,0,0.52,0.0,0,8,0.77977294,0.59975576,0.4726397,0.7683246,0.58565587,0.51936466
7ab54605-0b7e-5466-b6df-1eb11e01cf88,fair,0,low,1,0.41,0.0,0,8,0.16024514,0.29054633,0.17578672,0.16809852,0.30012298,0.201464
7ab54605-0b7e-5466-b6df-1eb11e01cf88,fair,0,low,2,0.06,0.0,0,8,0.03650678,0.06670513,0.17578684,0.043732293,0.07850554,0.20609729
7ab54605-0b7e-5466-b6df-1eb11e01cf88,fair,0,low,3,0.01,0.0,0,8,0.023475172,0.042992834,0.17578681,0.019844534,0.0357156,0.07307398
7ab54605-0b7e-5466-b6df-1eb11e01cf88,gala,0,low,0,0.96,0.0,0,9,0.8222774,0.66138196,0.4726396,0.8209658,0.66103154,0.53335536
7ab54605-0b7e-5466-b6df-1eb11e01cf88,gala,0,low,1,0.04,0.0,0,9,0.09310071,0.17707743,0.1757868,0.08936885,0.16898125,0.13748075
7ab54605-0b7e-5466-b6df-1eb11e01cf88,gala,0,low,2,0.0,0.0,0,9,0.059867125,0.11413008,0.17578681,0.059593216,0.11286463,0.1371941
7ab54605-0b7e-5466-b6df-1eb11e01cf88,gala,0,low,3,0.0,0.0,0,9,0.024754781,0.047410443,0.17578682,0.030072136,0.057122633,0.19196984
7ab54605-0b7e-5466-b6df-1eb11e01cf88,hike,0,high,0,0.78,0.0,1,10,0.48812774,0.68934953,0.11030073,0.4631954,0.66695863,0.14021084
7ab54605-0b7e-5466-b6df-1eb11e01cf88,hike,0,high,1,0.13,0.0,1,10,0.30479687,0.18456542,0.29656637,0.33244383,0.2059097,0.39115533
7ab54605-0b7e-5466-b6df-1eb11e01cf88,hike,0,high,2,0.08,0.0,1,10,0.12603214,0.07666979,0.29656646,0.123440735,0.07674086,0.23993626
7ab54605-0b7e-5466-b6df-1eb11e01cf88,hike,0,high,3,0.01,0.0,1,10,0.0810432,0.049415264,0.29656643,0.080920056,0.050390802,0.22869755
7ab54605-0b7e-5466-b6df-1eb11e01cf88,oysters,0,high,0,0.84,0.0,1,11,0.3621221,0.5698559,0.11030073,0.36339128,0.57030654,0.16155636
7ab54605-0b7e-5466-b6df-1eb11e01cf88,oysters,0,high,1,0.16,0.0,1,11,0.22611637,0.15257238,0.29656637,0.21814767,0.1473325,0.27883115
7ab54605-0b7e-5466-b6df-1eb11e01cf88,oysters,0,high,2,0.0,0.0,1,11,0.35163882,0.23672217,0.29656646,0.36191896,0.24397351,0.36659402
7ab54605-0b7e-5466-b6df-1eb11e01cf88,oysters,0,high,3,0.0,0.0,1,11,0.060122646,0.0408495,0.29656643,0.056542095,0.03838748,0.1930185
7ab54605-0b7e-5466-b6df-1eb11e01cf88,social,50,low,0,0.77,0.5,0,12,0.67842996,0.47199413,0.47263965,0.6883428,0.48503646,0.5489086
7ab54605-0b7e-5466-b6df-1eb11e01cf88,social,50,low,1,0.05,0.5,0,12,0.14896578,0.24422605,0.17578675,0.14127167,0.23317869,0.1523158
7ab54605-0b7e-5466-b6df-1eb11e01cf88,social,50,low,2,0.14,0.5,0,12,0.09579041,0.15740879,0.17578681,0.1018141,0.16829358,0.1873037
7ab54605-0b7e-5466-b6df-1eb11e01cf88,social,50,low,3,0.04,0.5,0,12,0.076813854,0.12637101,0.17578676,0.06857138,0.11349126,0.11147185
7ab54605-0b7e-5466-b6df-1eb11e01cf88,soup,50,low,0,0.64,0.5,0,13,0.6657511,0.45776355,0.4726397,0.6876023,0.48419243,0.57402366
7ab54605-0b7e-5466-b6df-1eb11e01cf88,soup,50,low,1,0.26,0.5,0,13,0.1561917,0.2529945,0.17578672,0.13507064,0.22279787,0.12028069
7ab54605-0b7e-5466-b6df-1eb11e01cf88,soup,50,low,2,0.08,0.5,0,13,0.102678984,0.16668105,0.17578675,0.10931901,0.1805237,0.19134967
7ab54605-0b7e-5466-b6df-1eb11e01cf88,soup,50,low,3,0.02,0.5,0,13,0.07537833,0.12256094,0.17578684,0.068008065,0.11248604,0.114346005
7ab54605-0b7e-5466-b6df-1eb11e01cf88,takeout,75,high,0,0.11,0.75,1,14,0.17648591,0.33434424,0.11030073,0.1926724,0.35758442,0.15645264
7ab54605-0b7e-5466-b6df-1eb11e01cf88,takeout,75,high,1,0.22,0.75,1,14,0.37114188,0.29957327,0.29656643,0.4109574,0.32663092,0.41021633
7ab54605-0b7e-5466-b6df-1eb11e01cf88,takeout,75,high,2,0.36,0.75,1,14,0.2386577,0.19308122,0.29656655,0.25782073,0.20528255,0.3474524
7ab54605-0b7e-5466-b6df-1eb11e01cf88,takeout,75,high,3,0.31,0.75,1,14,0.21371448,0.17300126,0.2965663,0.1385495,0.110502094,0.08587866
7ab54605-0b7e-5466-b6df-1eb11e01cf88,wedding,50,high,0,0.37,0.5,1,15,0.24713881,0.4342902,0.11030071,0.24979018,0.4367341,0.14117938
7ab54605-0b7e-5466-b6df-1eb11e01cf88,wedding,50,high,1,0.21,0.5,1,15,0.2992713,0.22471675,0.2965664,0.296104,0.222208,0.29706538
7ab54605-0b7e-5466-b6df-1eb11e01cf88,wedding,50,high,2,0.27,0.5,1,15,0.29927132,0.22471675,0.29656643,0.30493286,0.22881696,0.32148007
7ab54605-0b7e-5466-b6df-1eb11e01cf88,wedding,50,high,3,0.15,0.5,1,15,0.15431856,0.11627622,0.29656646,0.14917292,0.11224095,0.24027517
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,apples,50,low,0,0.1,0.5,0,0,0.6812487,0.47520867,0.47263965,0.6752257,0.46998787,0.50183696
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,apples,50,low,1,0.26,0.5,0,0,0.14958473,0.24588938,0.17578678,0.15125515,0.24655773,0.17619386
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,apples,50,low,2,0.54,0.5,0,0,0.09203353,0.15167026,0.17578678,0.10168665,0.1660352,0.20036851
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,apples,50,low,3,0.1,0.5,0,0,0.07713301,0.12723167,0.17578678,0.07183257,0.11741917,0.12160065
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,basketball,0,low,0,0.08,0.0,0,1,0.6729328,0.46655548,0.4726397,0.6744096,0.46964496,0.54868615
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,basketball,0,low,1,0.76,0.0,0,1,0.28654978,0.46655548,0.17578672,0.28430218,0.46249577,0.20636575
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,basketball,0,low,2,0.08,0.0,0,1,0.020258734,0.03344452,0.17578684,0.021598103,0.035493728,0.13762178
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,basketball,0,low,3,0.08,0.0,0,1,0.020258734,0.03344452,0.17578684,0.019690115,0.03236554,0.10732638
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,birthday,75,high,0,0.45,0.75,1,2,0.16011046,0.30895054,0.11030073,0.14615823,0.28550774,0.096076034
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,birthday,75,high,1,0.29,0.75,1,2,0.37600246,0.30895054,0.29656634,0.40066394,0.3349189,0.3768441
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,birthday,75,high,2,0.13,0.75,1,2,0.2700022,0.22223717,0.29656643,0.27810854,0.23279327,0.31918624
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,birthday,75,high,3,0.13,0.75,1,2,0.19388485,0.15986168,0.29656646,0.17506938,0.1467801,0.20789362
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,brunch,100,low,0,0.33,1.0,0,3,0.43908417,0.25,0.4726396,0.45724303,0.26501662,0.5095412
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,brunch,100,low,1,0.51,1.0,0,3,0.18697192,0.25,0.17578676,0.1628684,0.2206093,0.12184306
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,brunch,100,low,2,0.08,1.0,0,3,0.18697195,0.25,0.17578682,0.19261922,0.2608001,0.19128259
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,brunch,100,low,3,0.08,1.0,0,3,0.18697202,0.25,0.17578688,0.18726936,0.253574,0.17733315
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,cooking,75,high,0,0.73,0.75,1,4,0.18149161,0.34190863,0.11030072,0.1289709,0.25686467,0.045776013
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,cooking,75,high,1,0.09,0.75,1,4,0.3306458,0.26559585,0.29656643,0.37307903,0.3180388,0.38768277
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,cooking,75,high,2,0.09,0.75,1,4,0.26808637,0.21558018,0.2965664,0.25635654,0.2188039,0.23697415
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,cooking,75,high,3,0.09,0.75,1,4,0.21977623,0.17691533,0.29656646,0.24159354,0.20629269,0.32956707
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,dip,50,high,0,0.49,0.5,1,5,0.19291021,0.3590441,0.11030074,0.17511404,0.33126613,0.10302538
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,dip,50,high,1,0.17,0.5,1,5,0.4530293,0.3590441,0.29656646,0.48004064,0.38859648,0.40410206
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,dip,50,high,2,0.17,0.5,1,5,0.23360348,0.18578182,0.29656643,0.24602138,0.199674,0.3422735
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,dip,50,high,3,0.17,0.5,1,5,0.120457046,0.09612994,0.29656637,0.098823935,0.0804634,0.15059902
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,drinks,0,high,0,0.28,0.0,1,6,0.32492244,0.5294457,0.11030064,0.32795772,0.5318723,0.16898264
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,drinks,0,high,1,0.44,0.0,1,6,0.49066648,0.3412388,0.29656637,0.4980886,0.34639117,0.40191397
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,drinks,0,high,2,0.14,0.0,1,6,0.13046455,0.09136276,0.2965665,0.12660198,0.08850975,0.26398185
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,drinks,0,high,3,0.14,0.0,1,6,0.05394649,0.037952736,0.29656652,0.047351766,0.033226825,0.16512159
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,driving,0,high,0,0.04,0.0,1,7,0.24161336,0.42745593,0.11030071,0.23554824,0.4181872,0.14278372
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,driving,0,high,1,0.87,0.0,1,7,0.56740355,0.42745593,0.2965664,0.5776332,0.43896154,0.4151014
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,driving,0,high,2,0.07,0.0,1,7,0.15086833,0.11444642,0.29656643,0.15298437,0.1168606,0.30451632
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,driving,0,high,3,0.02,0.0,1,7,0.040114764,0.03064171,0.2965665,0.03383423,0.025990589,0.13759856
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,fair,50,high,0,0.25,0.5,1,8,0.24786104,0.43530235,0.11030073,0.2503338,0.4375163,0.14239028
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,fair,50,high,1,0.53,0.5,1,8,0.40436482,0.30297828,0.29656634,0.4172358,0.31259352,0.35947737
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,fair,50,high,2,0.11,0.5,1,8,0.19300467,0.14517218,0.29656652,0.21371625,0.16055086,0.36774465
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,fair,50,high,3,0.11,0.5,1,8,0.15476951,0.116547205,0.2965665,0.118714094,0.08933927,0.13038775
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,gala,100,high,0,0.08,1.0,1,9,0.12429793,0.25,0.1103007,0.13776305,0.27173334,0.14938216
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,gala,100,high,1,0.31,1.0,1,9,0.29190066,0.25,0.2965664,0.2753471,0.23259051,0.25060517
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,gala,100,high,2,0.53,1.0,1,9,0.2919007,0.25,0.29656643,0.27513346,0.23241043,0.25008267
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,gala,100,high,3,0.08,1.0,1,9,0.29190072,0.25,0.29656646,0.3117564,0.26326576,0.34993
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,hike,75,low,0,0.16,0.75,0,10,0.5647954,0.3553337,0.4726397,0.5724292,0.36386603,0.5148793
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,hike,75,low,1,0.52,0.75,0,10,0.1727015,0.2556019,0.17578675,0.18705247,0.27806348,0.22070238
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,hike,75,low,2,0.16,0.75,0,10,0.13848858,0.20520246,0.17578681,0.12740369,0.18963134,0.13537973
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,hike,75,low,3,0.16,0.75,0,10,0.12401456,0.18386191,0.1757868,0.11311464,0.16843912,0.12903848
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,oysters,100,high,0,0.57,1.0,1,11,0.12429796,0.25,0.11030073,0.14249305,0.27955368,0.16155636
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,oysters,100,high,1,0.29,1.0,1,11,0.29190063,0.25,0.29656637,0.2878237,0.24181776,0.27883115
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,oysters,100,high,2,0.07,1.0,1,11,0.29190072,0.25,0.29656646,0.31866547,0.2676628,0.36659402
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,oysters,100,high,3,0.07,1.0,1,11,0.2919007,0.25,0.29656643,0.2510178,0.21096574,0.1930185
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,social,100,low,0,0.1,1.0,0,12,0.4390842,0.25,0.47263965,0.47209227,0.2767778,0.5489086
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,social,100,low,1,0.24,1.0,0,12,0.18697187,0.25,0.17578675,0.1777279,0.24347933,0.1523158
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,social,100,low,2,0.56,1.0,0,12,0.18697196,0.25,0.17578681,0.19193785,0.2628966,0.1873037
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,social,100,low,3,0.1,1.0,0,12,0.1869719,0.25,0.17578676,0.15824202,0.21684629,0.11147185
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,soup,50,low,0,0.52,0.5,0,13,0.6657511,0.45776355,0.4726397,0.6876023,0.48419243,0.57402366
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,soup,50,low,1,0.3,0.5,0,13,0.1561917,0.2529945,0.17578672,0.13507064,0.22279787,0.12028069
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,soup,50,low,2,0.09,0.5,0,13,0.102678984,0.16668105,0.17578675,0.10931901,0.1805237,0.19134967
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,soup,50,low,3,0.09,0.5,0,13,0.07537833,0.12256094,0.17578684,0.068008065,0.11248604,0.114346005
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,takeout,75,low,0,0.47,0.75,0,14,0.5416843,0.33434424,0.47263965,0.5656452,0.35758442,0.54691464
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,takeout,75,low,1,0.33,0.75,0,14,0.20655403,0.29957327,0.17578676,0.2211014,0.32663092,0.22033499
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,takeout,75,low,2,0.1,0.75,0,14,0.13282174,0.19308122,0.17578684,0.13871154,0.20528255,0.18662332
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,takeout,75,low,3,0.1,0.75,0,14,0.11893991,0.17300126,0.1757867,0.07454177,0.110502094,0.046127062
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,wedding,0,low,0,0.3,0.0,0,15,0.7958292,0.62221515,0.47263965,0.78559756,0.609337,0.51688015
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,wedding,0,low,1,0.5,0.0,0,15,0.090106145,0.16659097,0.17578676,0.093038075,0.16942742,0.16711082
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,wedding,0,low,2,0.1,0.0,0,15,0.09010617,0.16659097,0.17578678,0.09581217,0.17446658,0.18084502
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,wedding,0,low,3,0.1,0.0,0,15,0.023958549,0.044602815,0.17578681,0.025552185,0.0467691,0.13516411
7c21b186-a369-517c-886a-cc1e6dbda63d,apples,100,low,0,1.0,1.0,0,0,0.4390842,0.25,0.47263965,0.4545677,0.26292643,0.50183696
7c21b186-a369-517c-886a-cc1e6dbda63d,apples,100,low,1,0.0,1.0,0,0,0.18697193,0.25,0.17578678,0.18678334,0.25239608,0.17619386
7c21b186-a369-517c-886a-cc1e6dbda63d,apples,100,low,2,0.0,1.0,0,0,0.18697192,0.25,0.17578678,0.19593379,0.26472983,0.20036851
7c21b186-a369-517c-886a-cc1e6dbda63d,apples,100,low,3,0.0,1.0,0,0,0.18697192,0.25,0.17578678,0.16271509,0.21994765,0.12160065
7c21b186-a369-517c-886a-cc1e6dbda63d,basketball,0,low,0,0.0,0.0,0,1,0.6729328,0.46655548,0.4726397,0.6744096,0.46964496,0.54868615
