subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full_gamma,pred_access_full_typed_gamma,pred_access_full_gamma_alpha,pred_access_full_gamma_vpow
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sauna,0,low,3,0.0,0.0,0,12,0.030079111,0.027652439,0.030012818,0.026337706
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,0,0.51,1.0,1,13,0.17864443,0.17873615,0.17773215,0.18388776
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,1,0.2,1.0,1,13,0.2726384,0.2728668,0.2729694,0.2564618
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,2,0.15,1.0,1,13,0.28858748,0.28877848,0.28917205,0.28857774
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sleeping-bag,100,high,3,0.14,1.0,1,13,0.26012966,0.2596186,0.26012644,0.27107272
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,0,0.24,1.0,0,14,0.20054272,0.20075332,0.19990383,0.21080059
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,1,0.12,1.0,0,14,0.28162032,0.28196585,0.2821502,0.2690987
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,2,0.17,1.0,0,14,0.2691125,0.26906398,0.2693657,0.26688272
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,sunscreen,100,low,3,0.47,1.0,0,14,0.24872448,0.24821685,0.2485803,0.25321802
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,0,0.46,0.75,0,15,0.27883908,0.28063396,0.27850536,0.28544074
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,1,0.01,0.75,0,15,0.2721235,0.27287456,0.27211168,0.27021936
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,2,0.38,0.75,0,15,0.23214681,0.23138854,0.23224747,0.22972313
be4e7694-2ba4-5f8e-8520-ccad5ed396c7,towel,75,low,3,0.15,0.75,0,15,0.21689063,0.21510294,0.21713547,0.21461675
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,0,0.87,0.0,1,0,0.4721396,0.48566782,0.46998215,0.5019885
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,1,0.04,0.0,1,0,0.2530328,0.25025737,0.25344235,0.22953397
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,2,0.09,0.0,1,0,0.17881562,0.17349811,0.1797967,0.17196597
d2da222a-c4b1-55f3-aff3-17816acf30c4,bed,0,high,3,0.0,0.0,1,0,0.09601202,0.09057679,0.096778885,0.09651158
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,0,0.13,0.0,0,1,0.51303536,0.52195865,0.51300216,0.51961577
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,1,0.56,0.0,0,1,0.3243553,0.3243765,0.324043,0.3251798
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,2,0.25,0.0,0,1,0.109476745,0.10450364,0.10964915,0.10554089
d2da222a-c4b1-55f3-aff3-17816acf30c4,blanket,0,low,3,0.06,0.0,0,1,0.05313259,0.049161255,0.053305693,0.04966355
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,0,0.32,0.5,0,2,0.40690207,0.40398762,0.40744045,0.43060875
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,1,0.42,0.5,0,2,0.31974164,0.31924915,0.32001236,0.2956866
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,2,0.25,0.5,0,2,0.17943308,0.18110068,0.17912231,0.18993418
d2da222a-c4b1-55f3-aff3-17816acf30c4,breakup,50,low,3,0.01,0.5,0,2,0.09392326,0.095662616,0.09342494,0.083770484
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,0,0.2,0.75,1,3,0.18509404,0.1861125,0.18346632,0.19214763
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,1,0.46,0.75,1,3,0.25509238,0.25526273,0.25464702,0.24319504
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,2,0.27,0.75,1,3,0.27533934,0.27491626,0.2760366,0.27690312
d2da222a-c4b1-55f3-aff3-17816acf30c4,chapstick,75,high,3,0.07,0.75,1,3,0.28447425,0.28370845,0.28585008,0.28775427
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,0,0.12,0.5,1,4,0.22101347,0.21722858,0.2187554,0.22651461
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,1,0.24,0.5,1,4,0.28730857,0.28495875,0.28668517,0.2685374
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,2,0.41,0.5,1,4,0.2640435,0.26601756,0.26518917,0.26254034
d2da222a-c4b1-55f3-aff3-17816acf30c4,gossip,50,high,3,0.23,0.5,1,4,0.22763443,0.2317951,0.22937018,0.2424077
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,0,0.05,1.0,0,5,0.24567762,0.24614748,0.24569245,0.24282312
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,1,0.28,1.0,0,5,0.2219248,0.221121,0.2213722,0.22137372
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,2,0.44,1.0,0,5,0.2696332,0.26951072,0.26990148,0.28554282
d2da222a-c4b1-55f3-aff3-17816acf30c4,hairbrush,100,low,3,0.23,1.0,0,5,0.26276445,0.26322082,0.26303387,0.25026035
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,0,0.11,1.0,1,6,0.16443178,0.16446169,0.1633493,0.15179132
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,1,0.27,1.0,1,6,0.23579553,0.23512636,0.23536503,0.22540085
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,2,0.43,1.0,1,6,0.27735195,0.27727267,0.27764693,0.28060886
d2da222a-c4b1-55f3-aff3-17816acf30c4,harmonica,100,high,3,0.19,1.0,1,6,0.32242072,0.32313925,0.3236388,0.34219897
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,0,0.11,1.0,0,7,0.23340765,0.23378782,0.23323601,0.23976628
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,1,0.4,1.0,0,7,0.26713592,0.26705638,0.26737744,0.2678069
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,2,0.32,1.0,0,7,0.23910154,0.23839664,0.23880476,0.2472464
d2da222a-c4b1-55f3-aff3-17816acf30c4,hat,100,low,3,0.17,1.0,0,7,0.26035488,0.26075915,0.26058176,0.24518046
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,0,0.64,0.75,0,8,0.41924778,0.41971475,0.42149836,0.41399035
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,1,0.23,0.75,0,8,0.17368108,0.17255966,0.17221034,0.17814754
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,2,0.1,0.75,0,8,0.20705895,0.20665598,0.20626584,0.22025138
d2da222a-c4b1-55f3-aff3-17816acf30c4,home,75,low,3,0.03,0.75,0,8,0.20001216,0.20106961,0.20002551,0.18761073
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,0,0.11,0.0,1,9,0.2703913,0.27374586,0.2683354,0.2942191
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,1,0.27,0.0,1,9,0.37902337,0.3821654,0.3794715,0.36064354
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,2,0.46,0.0,1,9,0.2849212,0.28306937,0.28586432,0.27751017
d2da222a-c4b1-55f3-aff3-17816acf30c4,locker-room,0,high,3,0.16,0.0,1,9,0.06566415,0.06101932,0.06632879,0.06762722
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,0,0.23,0.75,0,10,0.33332106,0.33291394,0.33368188,0.31004733
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,1,0.42,0.75,0,10,0.25475883,0.25461736,0.25464043,0.2596411
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,2,0.12,0.75,0,10,0.21411923,0.21427003,0.21397461,0.2231979
d2da222a-c4b1-55f3-aff3-17816acf30c4,navigation,75,low,3,0.23,0.75,0,10,0.19780089,0.19819866,0.19770318,0.20711371
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,0,0.53,0.5,1,11,0.20423414,0.20064574,0.2018501,0.18939465
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,1,0.25,0.5,1,11,0.28149933,0.28079975,0.2816946,0.29623544
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,2,0.07,0.5,1,11,0.26053083,0.26118612,0.26100862,0.25391302
d2da222a-c4b1-55f3-aff3-17816acf30c4,payment,50,high,3,0.15,0.5,1,11,0.25373575,0.2573684,0.2554466,0.26045686
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,0,0.23,0.5,0,12,0.42656708,0.42981538,0.42816815,0.43910903
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,1,0.54,0.5,0,12,0.25340968,0.25434464,0.25221738,0.24914066
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,2,0.23,0.5,0,12,0.19746612,0.1966071,0.19673263,0.20281729
d2da222a-c4b1-55f3-aff3-17816acf30c4,sauna,50,low,3,0.0,0.5,0,12,0.12255718,0.11923282,0.12288189,0.108933054
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,0,0.14,0.0,0,13,0.60762817,0.6189006,0.6079149,0.61399865
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,1,0.4,0.0,0,13,0.2521555,0.24860515,0.25204697,0.24458636
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,2,0.33,0.0,0,13,0.10425289,0.099299476,0.10426075,0.101019874
d2da222a-c4b1-55f3-aff3-17816acf30c4,sleeping-bag,0,low,3,0.13,0.0,0,13,0.035963356,0.033194732,0.035777405,0.040395048
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,0,0.0,1.0,1,14,0.16472293,0.16477501,0.16365787,0.15177664
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,1,0.24,1.0,1,14,0.30850083,0.30898708,0.30944628,0.32252902
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,2,0.33,1.0,1,14,0.26834598,0.26829636,0.2685229,0.25762144
d2da222a-c4b1-55f3-aff3-17816acf30c4,sunscreen,100,high,3,0.43,1.0,1,14,0.25843027,0.2579415,0.25837296,0.26807293
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,0,0.09,0.75,1,15,0.1968054,0.1979509,0.19542424,0.20592242
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,1,0.46,0.75,1,15,0.3037393,0.30491588,0.30411506,0.29660213
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,2,0.2,0.75,1,15,0.25102514,0.25045317,0.25133154,0.23644279
d2da222a-c4b1-55f3-aff3-17816acf30c4,towel,75,high,3,0.25,0.75,1,15,0.24843015,0.24668007,0.24912919,0.26103264
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,0,0.19,1.0,1,0,0.18134144,0.18123206,0.18041413,0.19596156
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,1,0.15,1.0,1,0,0.2409623,0.24060573,0.24070342,0.22283876
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,2,0.32,1.0,1,0,0.28109717,0.281254,0.28154597,0.27605414
d696d64e-5490-5cb2-97b1-454e69f9fcb8,bed,100,high,3,0.34,1.0,1,0,0.2965991,0.2969082,0.29733646,0.30514556
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,0,0.05,1.0,0,1,0.26760522,0.26805466,0.26795703,0.27589294
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,1,0.11,1.0,0,1,0.2432801,0.24324615,0.24317236,0.24856982
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,2,0.36,1.0,0,1,0.24413061,0.24398103,0.24401334,0.24073848
d696d64e-5490-5cb2-97b1-454e69f9fcb8,blanket,100,low,3,0.48,1.0,0,1,0.2449841,0.24471813,0.24485725,0.2347988
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,0,0.18,0.5,0,2,0.40690207,0.40398762,0.40744045,0.43060875
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,1,0.36,0.5,0,2,0.31974164,0.31924915,0.32001236,0.2956866
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,2,0.35,0.5,0,2,0.17943308,0.18110068,0.17912231,0.18993418
d696d64e-5490-5cb2-97b1-454e69f9fcb8,breakup,50,low,3,0.11,0.5,0,2,0.09392326,0.095662616,0.09342494,0.083770484
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,0,0.44,0.0,0,3,0.49550954,0.5077381,0.4936379,0.51962084
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,1,0.31,0.0,0,3,0.2868692,0.28463575,0.28731984,0.27050346
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,2,0.19,0.0,0,3,0.12949154,0.12443589,0.13016932,0.12131277
d696d64e-5490-5cb2-97b1-454e69f9fcb8,chapstick,0,low,3,0.06,0.0,0,3,0.08812964,0.08319024,0.08887288,0.08856293
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,0,0.22,0.5,0,4,0.39887324,0.39507583,0.3990127,0.40348014
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,1,0.28,0.5,0,4,0.3055553,0.30479467,0.30562443,0.28605562
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,2,0.34,0.5,0,4,0.17819536,0.18024902,0.17813438,0.1947001
d696d64e-5490-5cb2-97b1-454e69f9fcb8,gossip,50,low,3,0.16,0.5,0,4,0.117376134,0.119880505,0.11722844,0.11576415
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,0,0.33,0.75,0,5,0.25843117,0.2599163,0.25799385,0.25532517
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,1,0.21,0.75,0,5,0.23084676,0.23069273,0.22996207,0.23016436
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,2,0.27,0.75,0,5,0.26819208,0.26794344,0.26853493,0.28380293
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hairbrush,75,low,3,0.19,0.75,0,5,0.24253002,0.24144754,0.24350914,0.23070754
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,0,0.59,0.0,1,6,0.3630126,0.37113804,0.36101046,0.3475488
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,1,0.21,0.0,1,6,0.31306747,0.31293258,0.31320786,0.3098497
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,2,0.1,0.0,1,6,0.24339516,0.24006203,0.24444821,0.25460854
d696d64e-5490-5cb2-97b1-454e69f9fcb8,harmonica,0,high,3,0.1,0.0,1,6,0.080524735,0.07586736,0.08133353,0.08799293
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,0,0.07,0.5,1,7,0.21016869,0.21210125,0.2085693,0.20842317
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,1,0.36,0.5,1,7,0.3099017,0.3107893,0.31034133,0.32192898
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,2,0.3,0.5,1,7,0.27458462,0.27569523,0.27364838,0.2695378
d696d64e-5490-5cb2-97b1-454e69f9fcb8,hat,50,high,3,0.27,0.5,1,7,0.20534493,0.20141417,0.20744096,0.20011
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,0,0.4,1.0,0,8,0.4041246,0.4053374,0.40687415,0.39930686
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,1,0.3,1.0,0,8,0.17006029,0.16914211,0.1687647,0.17455995
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,2,0.25,1.0,0,8,0.20872952,0.20822798,0.20788787,0.22222945
d696d64e-5490-5cb2-97b1-454e69f9fcb8,home,100,low,3,0.05,1.0,0,8,0.21708563,0.21729256,0.21647334,0.20390375
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,0,0.04,1.0,1,9,0.15050025,0.14987682,0.14917806,0.16268723
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,1,0.1,1.0,1,9,0.25297618,0.25283834,0.25286514,0.23927318
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,2,0.36,1.0,1,9,0.2734492,0.27345997,0.27367508,0.26507053
d696d64e-5490-5cb2-97b1-454e69f9fcb8,locker-room,100,high,3,0.5,1.0,1,9,0.32307434,0.32382485,0.3242817,0.3329691
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,0,0.46,0.75,0,10,0.33332106,0.33291394,0.33368188,0.31004733
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,1,0.24,0.75,0,10,0.25475883,0.25461736,0.25464043,0.2596411
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,2,0.18,0.75,0,10,0.21411923,0.21427003,0.21397461,0.2231979
d696d64e-5490-5cb2-97b1-454e69f9fcb8,navigation,75,low,3,0.12,0.75,0,10,0.19780089,0.19819866,0.19770318,0.20711371
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,0,0.3,0.0,1,11,0.39002043,0.3661321,0.38735947,0.36812592
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,1,0.38,0.0,1,11,0.27164075,0.27560124,0.27254757,0.29038352
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,2,0.16,0.0,1,11,0.20766968,0.21548839,0.20846862,0.2054838
d696d64e-5490-5cb2-97b1-454e69f9fcb8,payment,0,high,3,0.16,0.0,1,11,0.13066916,0.14277825,0.13162436,0.13600679
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,0,0.06,0.5,1,12,0.192065,0.19379856,0.19020861,0.18416588
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,1,0.07,0.5,1,12,0.28703785,0.28950238,0.28593948,0.26871032
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,2,0.46,0.5,1,12,0.2948152,0.295271,0.29524416,0.29820666
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sauna,50,high,3,0.41,0.5,1,12,0.22608203,0.22142808,0.22860771,0.24891712
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,0,0.11,0.75,1,13,0.19220091,0.19341041,0.19073184,0.19807364
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,1,0.13,0.75,1,13,0.2804837,0.28132185,0.28056496,0.26407674
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,2,0.27,0.75,1,13,0.2826234,0.28229395,0.2834421,0.28277904
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sleeping-bag,75,high,3,0.49,0.75,1,13,0.244692,0.2429738,0.2452611,0.2550706
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,0,0.12,0.75,1,14,0.17330302,0.17400533,0.17187437,0.15985796
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,1,0.33,0.75,1,14,0.3209572,0.3223869,0.3214956,0.3358973
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,2,0.12,0.75,1,14,0.2669565,0.26675647,0.26719815,0.25647986
d696d64e-5490-5cb2-97b1-454e69f9fcb8,sunscreen,75,high,3,0.43,0.75,1,14,0.2387833,0.23685123,0.23943192,0.24776483
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,0,0.51,0.0,0,15,0.5305295,0.5399935,0.5301538,0.53909206
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,1,0.13,0.0,0,15,0.3105264,0.30918092,0.31068507,0.30558938
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,2,0.28,0.0,0,15,0.10554878,0.10106334,0.10566545,0.1032099
d696d64e-5490-5cb2-97b1-454e69f9fcb8,towel,0,low,3,0.08,0.0,0,15,0.053395312,0.049762227,0.053495683,0.052108675
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,0,0.22,0.0,0,0,0.5839662,0.59730697,0.583587,0.58603805
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,1,0.14,0.0,0,0,0.20742352,0.20367499,0.20724803,0.20505466
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,2,0.25,0.0,0,0,0.13821883,0.133116,0.13850865,0.1376429
df3fecb8-9f26-5077-b1c8-554912d103c9,bed,0,low,3,0.55,0.0,0,0,0.07039145,0.06590201,0.07065637,0.07126434
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,0,0.17,1.0,1,1,0.176551,0.17659476,0.17560706,0.18027712
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,1,0.35,1.0,1,1,0.2568252,0.2568758,0.25687397,0.23690228
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,2,0.38,1.0,1,1,0.27982113,0.2798303,0.28022188,0.2770717
df3fecb8-9f26-5077-b1c8-554912d103c9,blanket,100,high,3,0.49,1.0,1,1,0.28680268,0.28669912,0.2872971,0.30574885
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,0,0.17,0.5,1,2,0.24017376,0.23678558,0.23829877,0.23968078
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,1,0.38,0.5,1,2,0.2546736,0.25278726,0.25374454,0.27119702
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,2,0.36,0.5,1,2,0.29373485,0.29552191,0.29519668,0.27536973
df3fecb8-9f26-5077-b1c8-554912d103c9,breakup,50,high,3,0.34,0.5,1,2,0.21141773,0.21490523,0.21276,0.21375242
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,0,0.41,0.0,1,3,0.4633781,0.47547835,0.46101487,0.47937527
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,1,0.34,0.0,1,3,0.30172145,0.29992396,0.30234608,0.28597742
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,2,0.47,0.0,1,3,0.14275105,0.1374547,0.1436747,0.14235577
df3fecb8-9f26-5077-b1c8-554912d103c9,chapstick,0,high,3,0.25,0.0,1,3,0.09214939,0.08714301,0.092964344,0.09229153
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,0,0.18,0.5,1,4,0.22101347,0.21722858,0.2187554,0.22651461
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,1,0.34,0.5,1,4,0.28730857,0.28495875,0.28668517,0.2685374
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,2,0.29,0.5,1,4,0.2640435,0.26601756,0.26518917,0.26254034
df3fecb8-9f26-5077-b1c8-554912d103c9,gossip,50,high,3,0.19,0.5,1,4,0.22763443,0.2317951,0.22937018,0.2424077
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,0,0.1,0.75,1,5,0.20939086,0.21051022,0.20830455,0.22634174
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,1,0.15,0.75,1,5,0.25033006,0.25033736,0.24962589,0.2558845
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,2,0.4,0.75,1,5,0.27070823,0.2705728,0.27102947,0.26688907
df3fecb8-9f26-5077-b1c8-554912d103c9,hairbrush,75,high,3,0.35,0.75,1,5,0.2695708,0.26857957,0.27104005,0.2508847
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,0,0.33,0.5,0,6,0.2924552,0.29624966,0.29120752,0.3061243
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,1,0.19,0.5,0,6,0.25981617,0.26015323,0.25916398,0.26209155
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,2,0.37,0.5,0,6,0.25100735,0.2504054,0.25123906,0.24337344
df3fecb8-9f26-5077-b1c8-554912d103c9,harmonica,50,low,3,0.24,0.5,0,6,0.19672136,0.19319168,0.19838944,0.18841076
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,0,0.29,0.75,0,7,0.24304391,0.24418104,0.24252689,0.24926423
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,1,0.41,0.75,0,7,0.27139825,0.27163,0.27150843,0.2716014
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,2,0.61,0.75,0,7,0.24730635,0.24720068,0.2467156,0.2553094
df3fecb8-9f26-5077-b1c8-554912d103c9,hat,75,low,3,0.5,0.75,0,7,0.23825146,0.23698825,0.23924902,0.22382496
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,0,0.36,1.0,1,8,0.19986369,0.20012762,0.19921672,0.19216728
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,1,0.06,1.0,1,8,0.2724019,0.27167457,0.27256495,0.2699182
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,2,0.46,1.0,1,8,0.29727083,0.29723892,0.29797876,0.28377154
df3fecb8-9f26-5077-b1c8-554912d103c9,home,100,high,3,0.08,1.0,1,8,0.23046358,0.23095892,0.23023953,0.254143
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,0,0.2,0.0,0,9,0.37008986,0.37401295,0.3693605,0.3666342
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,1,0.31,0.0,0,9,0.34383053,0.34552783,0.3439844,0.3438989
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,2,0.33,0.0,0,9,0.24371585,0.24127327,0.24412,0.24390605
df3fecb8-9f26-5077-b1c8-554912d103c9,locker-room,0,low,3,0.32,0.0,0,9,0.042363722,0.039185915,0.042535152,0.045560855
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,0,0.15,0.75,1,10,0.17576978,0.175029,0.17408656,0.16252442
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,1,0.1,0.75,1,10,0.28837875,0.28818113,0.2885823,0.28103057
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,2,0.58,0.75,1,10,0.26878428,0.26904315,0.26935002,0.27597857
df3fecb8-9f26-5077-b1c8-554912d103c9,navigation,75,high,3,0.52,0.75,1,10,0.2670672,0.26774678,0.2679812,0.2804665
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,0,0.08,0.5,0,11,0.27762604,0.27347755,0.2759274,0.2850898
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,1,0.27,0.5,0,11,0.25361395,0.25326845,0.2535896,0.2538881
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,2,0.27,0.5,0,11,0.23472261,0.23557784,0.23496749,0.22414184
df3fecb8-9f26-5077-b1c8-554912d103c9,payment,50,low,3,0.38,0.5,0,11,0.23403738,0.23767617,0.2355155,0.23688027
