subject_id,scenario_label,closeness_condition,action_0,action_1,action_2,action_3
0991ac05-2b20-5b18-83c1-d8bea47bf4da,oysters,close,1,3,2,1
0991ac05-2b20-5b18-83c1-d8bea47bf4da,gala,extremely_close,0,6,6,5
0991ac05-2b20-5b18-83c1-d8bea47bf4da,brunch,not_close,3,5,0,0
0991ac05-2b20-5b18-83c1-d8bea47bf4da,crabs,close,0,6,1,1
0991ac05-2b20-5b18-83c1-d8bea47bf4da,soup,close,5,3,2,1
0991ac05-2b20-5b18-83c1-d8bea47bf4da,conference,somewhat_close,3,5,1,0
0991ac05-2b20-5b18-83c1-d8bea47bf4da,drinks,close,5,4,4,1
0991ac05-2b20-5b18-83c1-d8bea47bf4da,basketball,extremely_close,1,4,5,1
0991ac05-2b20-5b18-83c1-d8bea47bf4da,fair,extremely_close,3,4,4,2
0991ac05-2b20-5b18-83c1-d8bea47bf4da,birthday,somewhat_close,4,5,2,0
674aea41-bee9-5929-8a58-3be755db9c5e,drinks,extremely_close,0,3,3,2
674aea41-bee9-5929-8a58-3be755db9c5e,soup,not_close,5,4,4,2
674aea41-bee9-5929-8a58-3be755db9c5e,conference,close,0,6,6,0
674aea41-bee9-5929-8a58-3be755db9c5e,hike,not_close,3,3,0,0
674aea41-bee9-5929-8a58-3be755db9c5e,cooking,close,0,6,6,0
674aea41-bee9-5929-8a58-3be755db9c5e,social,not_close,4,5,0,0
674aea41-bee9-5929-8a58-3be755db9c5e,fair,extremely_close,1,4,0,1
674aea41-bee9-5929-8a58-3be755db9c5e,dip,close,0,0,0,0
674aea41-bee9-5929-8a58-3be755db9c5e,brunch,somewhat_close,0,6,6,1
674aea41-bee9-5929-8a58-3be755db9c5e,crabs,close,0,4,0,0
674aea41-bee9-5929-8a58-3be755db9c5e,oysters,not_close,6,0,0,0
674aea41-bee9-5929-8a58-3be755db9c5e,driving,extremely_close,0,6,3,3
674aea41-bee9-5929-8a58-3be755db9c5e,birthday,somewhat_close,6,6,6,4
674aea41-bee9-5929-8a58-3be755db9c5e,basketball,somewhat_close,4,5,0,0
674aea41-bee9-5929-8a58-3be755db9c5e,gala,extremely_close,3,6,6,6
674aea41-bee9-5929-8a58-3be755db9c5e,wedding,somewhat_close,5,3,3,3
3ee7884f-795a-566a-8f76-5c3c884ec1c9,social,extremely_close,6,6,6,6
3ee7884f-795a-566a-8f76-5c3c884ec1c9,brunch,not_close,6,4,2,1
3ee7884f-795a-566a-8f76-5c3c884ec1c9,dip,somewhat_close,3,3,3,3
3ee7884f-795a-566a-8f76-5c3c884ec1c9,cooking,somewhat_close,0,6,5,5
3ee7884f-795a-566a-8f76-5c3c884ec1c9,gala,close,1,6,6,1
3ee7884f-795a-566a-8f76-5c3c884ec1c9,wedding,extremely_close,1,6,6,6
3ee7884f-795a-566a-8f76-5c3c884ec1c9,driving,close,5,5,5,5
3ee7884f-795a-566a-8f76-5c3c884ec1c9,soup,extremely_close,6,3,3,5
3ee7884f-795a-566a-8f76-5c3c884ec1c9,conference,not_close,3,3,3,1
3ee7884f-795a-566a-8f76-5c3c884ec1c9,fair,close,3,5,5,4
3ee7884f-795a-566a-8f76-5c3c884ec1c9,drinks,somewhat_close,5,5,5,3
3ee7884f-795a-566a-8f76-5c3c884ec1c9,crabs,somewhat_close,4,4,2,4
3ee7884f-795a-566a-8f76-5c3c884ec1c9,birthday,not_close,5,5,1,1
3ee7884f-795a-566a-8f76-5c3c884ec1c9,hike,close,5,5,5,5
3ee7884f-795a-566a-8f76-5c3c884ec1c9,basketball,not_close,6,3,1,0
3ee7884f-795a-566a-8f76-5c3c884ec1c9,oysters,extremely_close,3,5,5,5
7b531eaa-9d8b-5f6a-a574-2c2690807733,crabs,extremely_close,4,5,2,4
7b531eaa-9d8b-5f6a-a574-2c2690807733,cooking,close,0,6,3,4
7b531eaa-9d8b-5f6a-a574-2c2690807733,wedding,somewhat_close,5,4,3,2
7b531eaa-9d8b-5f6a-a574-2c2690807733,birthday,close,5,5,4,2
7b531eaa-9d8b-5f6a-a574-2c2690807733,basketball,somewhat_close,2,4,2,1
7b531eaa-9d8b-5f6a-a574-2c2690807733,drinks,extremely_close,0,4,5,4
7b531eaa-9d8b-5f6a-a574-2c2690807733,hike,not_close,5,4,1,0
7b531eaa-9d8b-5f6a-a574-2c2690807733,conference,close,2,4,2,2
7b531eaa-9d8b-5f6a-a574-2c2690807733,social,somewhat_close,2,2,2,1
7b531eaa-9d8b-5f6a-a574-2c2690807733,fair,not_close,4,6,0,0
7b531eaa-9d8b-5f6a-a574-2c2690807733,brunch,close,3,4,4,4
7b531eaa-9d8b-5f6a-a574-2c2690807733,oysters,not_close,4,4,2,0
7b531eaa-9d8b-5f6a-a574-2c2690807733,dip,extremely_close,4,5,4,0
7b531eaa-9d8b-5f6a-a574-2c2690807733,gala,not_close,5,3,3,2
7b531eaa-9d8b-5f6a-a574-2c2690807733,soup,somewhat_close,5,5,4,3
7b531eaa-9d8b-5f6a-a574-2c2690807733,driving,extremely_close,1,4,4,3
e70bcbeb-364c-532e-a143-0246cd058bdf,basketball,extremely_close,6,4,1,3
e70bcbeb-364c-532e-a143-0246cd058bdf,soup,close,6,0,0,0
e70bcbeb-364c-532e-a143-0246cd058bdf,social,not_close,1,0,0,0
e70bcbeb-364c-532e-a143-0246cd058bdf,brunch,not_close,6,1,3,3
e70bcbeb-364c-532e-a143-0246cd058bdf,crabs,close,1,6,3,3
e70bcbeb-364c-532e-a143-0246cd058bdf,driving,not_close,6,1,0,0
e70bcbeb-364c-532e-a143-0246cd058bdf,birthday,not_close,6,0,0,0
e70bcbeb-364c-532e-a143-0246cd058bdf,fair,close,4,3,1,4
e70bcbeb-364c-532e-a143-0246cd058bdf,dip,extremely_close,5,5,2,3
e70bcbeb-364c-532e-a143-0246cd058bdf,gala,extremely_close,4,4,5,5
e70bcbeb-364c-532e-a143-0246cd058bdf,wedding,somewhat_close,6,0,0,0
e70bcbeb-364c-532e-a143-0246cd058bdf,hike,extremely_close,1,4,4,1
e70bcbeb-364c-532e-a143-0246cd058bdf,conference,somewhat_close,4,1,4,0
e70bcbeb-364c-532e-a143-0246cd058bdf,cooking,somewhat_close,2,1,6,4
e70bcbeb-364c-532e-a143-0246cd058bdf,oysters,close,2,3,2,1
e70bcbeb-364c-532e-a143-0246cd058bdf,drinks,somewhat_close,4,5,6,0
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,conference,somewhat_close,1,5,2,0
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,brunch,close,2,3,4,4
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,hike,not_close,5,4,1,0
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,drinks,extremely_close,2,1,2,3
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,oysters,not_close,5,1,1,1
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,basketball,extremely_close,1,5,2,4
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,wedding,not_close,5,2,4,0
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,cooking,somewhat_close,1,5,4,1
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,birthday,somewhat_close,2,4,2,2
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,fair,extremely_close,4,4,5,5
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,gala,extremely_close,2,5,5,5
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,soup,somewhat_close,6,1,1,0
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,crabs,close,1,6,2,2
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,dip,close,5,5,5,4
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,social,close,4,2,2,2
1614c84e-f4d8-5a45-b8c3-3fbaf37adb5b,driving,not_close,4,5,1,1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,brunch,extremely_close,2,5,6,5
bfab4c67-aa82-552e-90c9-c13d1d5285f5,oysters,somewhat_close,5,2,3,0
bfab4c67-aa82-552e-90c9-c13d1d5285f5,basketball,close,2,6,4,1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,soup,somewhat_close,5,4,3,1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,drinks,somewhat_close,5,4,2,1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,cooking,not_close,0,6,2,1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,birthday,not_close,6,2,1,0
bfab4c67-aa82-552e-90c9-c13d1d5285f5,fair,close,1,6,5,2
bfab4c67-aa82-552e-90c9-c13d1d5285f5,crabs,somewhat_close,4,5,1,2
bfab4c67-aa82-552e-90c9-c13d1d5285f5,hike,extremely_close,1,6,5,6
bfab4c67-aa82-552e-90c9-c13d1d5285f5,conference,not_close,5,6,1,0
bfab4c67-aa82-552e-90c9-c13d1d5285f5,social,extremely_close,4,5,6,5
bfab4c67-aa82-552e-90c9-c13d1d5285f5,dip,close,6,5,4,1
bfab4c67-aa82-552e-90c9-c13d1d5285f5,gala,close,4,6,5,4
bfab4c67-aa82-552e-90c9-c13d1d5285f5,driving,extremely_close,1,6,5,4
bfab4c67-aa82-552e-90c9-c13d1d5285f5,wedding,not_close,6,1,2,1
f370b075-282b-53f4-9673-2d14524f8743,driving,somewhat_close,4,5,1,0
f370b075-282b-53f4-9673-2d14524f8743,oysters,close,1,4,2,1
f370b075-282b-53f4-9673-2d14524f8743,soup,close,6,3,4,1
f370b075-282b-53f4-9673-2d14524f8743,hike,close,2,6,2,0
f370b075-282b-53f4-9673-2d14524f8743,wedding,extremely_close,4,5,5,4
f370b075-282b-53f4-9673-2d14524f8743,basketball,extremely_close,1,6,5,5
f370b075-282b-53f4-9673-2d14524f8743,birthday,extremely_close,2,6,5,1
f370b075-282b-53f4-9673-2d14524f8743,crabs,not_close,6,4,0,0
f370b075-282b-53f4-9673-2d14524f8743,gala,somewhat_close,5,4,4,1
f370b075-282b-53f4-9673-2d14524f8743,brunch,extremely_close,0,5,6,4
f370b075-282b-53f4-9673-2d14524f8743,fair,somewhat_close,4,5,1,0
f370b075-282b-53f4-9673-2d14524f8743,social,close,1,5,2,0
f370b075-282b-53f4-9673-2d14524f8743,conference,not_close,5,4,0,0
f370b075-282b-53f4-9673-2d14524f8743,dip,not_close,6,2,1,0
f370b075-282b-53f4-9673-2d14524f8743,cooking,not_close,1,6,2,0
f370b075-282b-53f4-9673-2d14524f8743,drinks,somewhat_close,4,5,1,0
00c658b3-6a38-5515-87ad-65d359fa8826,gala,extremely_close,2,6,6,1
00c658b3-6a38-5515-87ad-65d359fa8826,fair,somewhat_close,4,4,0,0
00c658b3-6a38-5515-87ad-65d359fa8826,birthday,somewhat_close,5,4,0,0
00c658b3-6a38-5515-87ad-65d359fa8826,conference,extremely_close,0,4,5,0
00c658b3-6a38-5515-87ad-65d359fa8826,oysters,close,4,4,2,0
00c658b3-6a38-5515-87ad-65d359fa8826,social,close,4,2,4,1
00c658b3-6a38-5515-87ad-65d359fa8826,basketball,somewhat_close,1,4,0,0
00c658b3-6a38-5515-87ad-65d359fa8826,soup,not_close,6,0,0,0
00c658b3-6a38-5515-87ad-65d359fa8826,crabs,not_close,4,2,0,0
00c658b3-6a38-5515-87ad-65d359fa8826,brunch,close,4,4,4,4
00c658b3-6a38-5515-87ad-65d359fa8826,wedding,extremely_close,2,4,5,5
00c658b3-6a38-5515-87ad-65d359fa8826,driving,not_close,6,2,0,0
00c658b3-6a38-5515-87ad-65d359fa8826,dip,not_close,6,4,4,0
00c658b3-6a38-5515-87ad-65d359fa8826,cooking,somewhat_close,1,6,2,0
00c658b3-6a38-5515-87ad-65d359fa8826,hike,close,4,4,2,1
00c658b3-6a38-5515-87ad-65d359fa8826,drinks,extremely_close,0,0,2,6
cdad3404-a692-52ce-af04-22097433ff0c,fair,not_close,4,2,0,0
cdad3404-a692-52ce-af04-22097433ff0c,conference,extremely_close,4,5,5,0
cdad3404-a692-52ce-af04-22097433ff0c,hike,close,5,4,1,0
cdad3404-a692-52ce-af04-22097433ff0c,brunch,close,0,5,5,0
cdad3404-a692-52ce-af04-22097433ff0c,social,somewhat_close,4,0,1,0
cdad3404-a692-52ce-af04-22097433ff0c,wedding,close,6,1,3,2
cdad3404-a692-52ce-af04-22097433ff0c,dip,not_close,3,0,1,0
cdad3404-a692-52ce-af04-22097433ff0c,crabs,extremely_close,4,6,5,2
cdad3404-a692-52ce-af04-22097433ff0c,oysters,somewhat_close,5,4,1,0
cdad3404-a692-52ce-af04-22097433ff0c,drinks,extremely_close,1,2,0,5
cdad3404-a692-52ce-af04-22097433ff0c,soup,extremely_close,5,0,1,3
cdad3404-a692-52ce-af04-22097433ff0c,birthday,somewhat_close,6,3,1,1
cdad3404-a692-52ce-af04-22097433ff0c,gala,close,2,6,5,0
cdad3404-a692-52ce-af04-22097433ff0c,basketball,not_close,4,4,0,0
cdad3404-a692-52ce-af04-22097433ff0c,cooking,somewhat_close,1,6,3,0
cdad3404-a692-52ce-af04-22097433ff0c,driving,not_close,6,5,1,1
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,fair,not_close,6,6,0,0
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,soup,somewhat_close,6,1,0,2
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,cooking,close,0,6,1,1
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,crabs,extremely_close,1,6,1,4
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,dip,extremely_close,6,6,6,4
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,hike,not_close,6,6,1,0
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,oysters,not_close,2,6,4,0
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,wedding,somewhat_close,5,5,5,4
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,conference,close,2,6,4,0
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,driving,extremely_close,1,6,2,5
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,basketball,somewhat_close,0,6,1,0
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,gala,not_close,6,1,1,0
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,brunch,close,4,4,6,6
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,drinks,extremely_close,1,0,1,5
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,birthday,close,2,6,5,4
c44d9d67-395e-5ada-b0b0-df8c3dfc43a5,social,somewhat_close,5,4,2,1
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,gala,not_close,5,1,1,0
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,hike,somewhat_close,1,5,1,0
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,birthday,close,0,6,5,4
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,crabs,extremely_close,3,6,5,5
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,basketball,somewhat_close,1,6,4,2
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,dip,extremely_close,5,6,6,5
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,brunch,not_close,4,3,1,0
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,wedding,somewhat_close,6,4,3,1
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,drinks,not_close,6,3,1,0
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,conference,extremely_close,4,5,6,2
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,driving,somewhat_close,3,5,5,1
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,fair,not_close,6,2,0,0
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,soup,close,6,4,4,3
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,cooking,close,4,6,5,4
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,social,extremely_close,2,6,5,3
fbe32ed4-2dc9-53ee-88a9-cbcf7b514d2e,oysters,close,4,6,5,3
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,basketball,close,5,6,5,6
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,fair,somewhat_close,5,6,4,0
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,soup,close,4,5,5,3
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,hike,not_close,6,5,2,0
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,drinks,somewhat_close,5,6,4,1
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,driving,somewhat_close,6,5,6,0
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,social,extremely_close,4,5,5,6
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,gala,extremely_close,4,5,6,5
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,brunch,not_close,5,4,4,0
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,conference,not_close,5,6,1,0
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,birthday,not_close,6,5,1,0
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,crabs,extremely_close,4,6,5,5
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,dip,close,6,5,4,1
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,wedding,extremely_close,4,6,5,5
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,cooking,somewhat_close,0,6,4,1
69a3fd7b-1395-5b68-a5bb-8b9589ca5027,oysters,close,4,5,5,1
fbb31246-7720-564a-beae-96a52519b0bb,crabs,somewhat_close,0,2,1,0
fbb31246-7720-564a-beae-96a52519b0bb,soup,somewhat_close,6,1,1,0
fbb31246-7720-564a-beae-96a52519b0bb,fair,close,3,4,1,0
fbb31246-7720-564a-beae-96a52519b0bb,gala,not_close,6,1,0,0
fbb31246-7720-564a-beae-96a52519b0bb,social,extremely_close,3,4,3,4
fbb31246-7720-564a-beae-96a52519b0bb,drinks,somewhat_close,1,6,1,0
fbb31246-7720-564a-beae-96a52519b0bb,brunch,not_close,6,3,1,0
fbb31246-7720-564a-beae-96a52519b0bb,birthday,close,1,6,4,1
fbb31246-7720-564a-beae-96a52519b0bb,oysters,extremely_close,2,6,2,1
fbb31246-7720-564a-beae-96a52519b0bb,wedding,not_close,6,0,0,0
fbb31246-7720-564a-beae-96a52519b0bb,hike,extremely_close,6,1,0,0
fbb31246-7720-564a-beae-96a52519b0bb,basketball,close,1,5,3,0
fbb31246-7720-564a-beae-96a52519b0bb,dip,somewhat_close,4,2,1,0
fbb31246-7720-564a-beae-96a52519b0bb,cooking,extremely_close,0,6,3,1
fbb31246-7720-564a-beae-96a52519b0bb,conference,not_close,6,0,0,0
fbb31246-7720-564a-beae-96a52519b0bb,driving,close,5,3,0,0
64c82c64-d833-584d-996a-87769349948b,cooking,close,0,5,1,0
64c82c64-d833-584d-996a-87769349948b,drinks,not_close,5,5,3,2
64c82c64-d833-584d-996a-87769349948b,dip,extremely_close,5,6,5,2
64c82c64-d833-584d-996a-87769349948b,wedding,somewhat_close,5,4,5,3
64c82c64-d833-584d-996a-87769349948b,conference,extremely_close,4,6,1,0
64c82c64-d833-584d-996a-87769349948b,gala,not_close,5,4,3,1
64c82c64-d833-584d-996a-87769349948b,brunch,not_close,5,4,4,1
64c82c64-d833-584d-996a-87769349948b,oysters,close,5,3,1,1
64c82c64-d833-584d-996a-87769349948b,hike,somewhat_close,5,4,1,1
64c82c64-d833-584d-996a-87769349948b,crabs,extremely_close,3,5,4,4
64c82c64-d833-584d-996a-87769349948b,social,extremely_close,4,4,4,2
64c82c64-d833-584d-996a-87769349948b,basketball,somewhat_close,1,5,1,1
64c82c64-d833-584d-996a-87769349948b,fair,not_close,3,5,2,0
64c82c64-d833-584d-996a-87769349948b,birthday,close,5,5,4,4
64c82c64-d833-584d-996a-87769349948b,driving,somewhat_close,4,5,4,4
64c82c64-d833-584d-996a-87769349948b,soup,close,5,2,4,2
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,fair,close,5,2,4,1
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,conference,somewhat_close,5,4,2,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,basketball,not_close,5,4,2,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,gala,extremely_close,5,4,2,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,driving,close,2,5,4,1
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,social,extremely_close,4,2,5,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,cooking,somewhat_close,2,6,2,4
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,brunch,somewhat_close,2,6,5,2
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,wedding,not_close,6,2,1,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,drinks,close,5,4,2,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,crabs,somewhat_close,5,5,4,2
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,dip,close,6,2,1,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,oysters,extremely_close,6,4,2,0
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,soup,not_close,6,4,4,1
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,hike,extremely_close,2,6,5,2
bd68ad46-a7b9-5bc1-86f2-33ef14293f8b,birthday,not_close,2,6,4,2
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,wedding,not_close,6,0,0,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,social,extremely_close,1,4,3,1
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,birthday,extremely_close,2,5,1,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,hike,not_close,2,4,2,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,cooking,extremely_close,0,5,4,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,driving,close,4,2,1,1
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,dip,close,2,0,0,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,soup,somewhat_close,6,0,0,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,conference,somewhat_close,2,4,4,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,fair,close,2,4,1,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,gala,not_close,4,3,2,1
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,basketball,close,0,4,1,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,crabs,somewhat_close,4,1,0,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,brunch,not_close,2,4,2,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,oysters,extremely_close,6,1,2,0
5f148266-9dea-5f4f-9e8c-6b0e7226daa2,drinks,somewhat_close,4,0,2,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,crabs,extremely_close,0,5,1,0
dc7bc805-2906-57e8-ac6e-4a15442fcde8,brunch,somewhat_close,0,1,5,2
dc7bc805-2906-57e8-ac6e-4a15442fcde8,wedding,somewhat_close,6,0,0,0
dc7bc805-2906-57e8-ac6e-4a15442fcde8,social,not_close,0,0,0,0
dc7bc805-2906-57e8-ac6e-4a15442fcde8,driving,not_close,5,1,1,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,drinks,close,1,1,1,5
dc7bc805-2906-57e8-ac6e-4a15442fcde8,soup,close,4,1,1,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,dip,extremely_close,4,5,1,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,gala,extremely_close,4,1,1,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,oysters,close,6,0,4,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,birthday,somewhat_close,6,0,0,0
dc7bc805-2906-57e8-ac6e-4a15442fcde8,cooking,somewhat_close,5,1,1,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,hike,not_close,2,5,1,1
dc7bc805-2906-57e8-ac6e-4a15442fcde8,fair,extremely_close,0,0,0,0
dc7bc805-2906-57e8-ac6e-4a15442fcde8,conference,close,1,6,0,0
dc7bc805-2906-57e8-ac6e-4a15442fcde8,basketball,not_close,0,5,0,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,dip,somewhat_close,6,5,5,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,basketball,extremely_close,2,6,5,4
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,brunch,not_close,3,4,2,1
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,soup,extremely_close,5,5,4,2
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,conference,not_close,5,4,0,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,driving,somewhat_close,4,5,2,1
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,oysters,close,2,6,4,2
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,social,extremely_close,4,1,2,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,crabs,somewhat_close,2,6,4,1
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,fair,close,1,6,4,1
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,birthday,not_close,6,1,0,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,gala,close,4,6,6,6
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,hike,close,6,2,1,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,drinks,somewhat_close,5,2,1,0
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,wedding,extremely_close,1,4,6,4
04aef6be-48e0-5c2f-b0df-a6d3e14b6cab,cooking,not_close,4,0,4,1
43679822-97ff-566a-895d-f37691331bc2,brunch,not_close,4,1,1,0
43679822-97ff-566a-895d-f37691331bc2,social,not_close,4,0,0,0
43679822-97ff-566a-895d-f37691331bc2,basketball,somewhat_close,5,1,0,0
43679822-97ff-566a-895d-f37691331bc2,crabs,not_close,2,4,0,0
43679822-97ff-566a-895d-f37691331bc2,conference,extremely_close,4,5,4,0
43679822-97ff-566a-895d-f37691331bc2,driving,close,5,4,3,2
43679822-97ff-566a-895d-f37691331bc2,soup,extremely_close,5,2,1,0
43679822-97ff-566a-895d-f37691331bc2,wedding,close,4,4,1,0
43679822-97ff-566a-895d-f37691331bc2,dip,not_close,2,1,1,0
43679822-97ff-566a-895d-f37691331bc2,cooking,extremely_close,0,6,4,4
43679822-97ff-566a-895d-f37691331bc2,birthday,extremely_close,5,6,4,2
43679822-97ff-566a-895d-f37691331bc2,drinks,somewhat_close,4,4,1,2
43679822-97ff-566a-895d-f37691331bc2,gala,somewhat_close,4,4,4,4
43679822-97ff-566a-895d-f37691331bc2,hike,close,3,5,2,0
43679822-97ff-566a-895d-f37691331bc2,fair,somewhat_close,4,4,1,0
43679822-97ff-566a-895d-f37691331bc2,oysters,close,5,1,1,0
12c03e70-66bc-5bde-8cc5-7c26efc67f18,social,not_close,4,0,0,0
12c03e70-66bc-5bde-8cc5-7c26efc67f18,hike,extremely_close,5,5,4,4
12c03e70-66bc-5bde-8cc5-7c26efc67f18,fair,close,5,5,4,4
12c03e70-66bc-5bde-8cc5-7c26efc67f18,birthday,extremely_close,5,6,5,5
12c03e70-66bc-5bde-8cc5-7c26efc67f18,oysters,not_close,6,6,4,1
12c03e70-66bc-5bde-8cc5-7c26efc67f18,cooking,extremely_close,1,5,5,3
12c03e70-66bc-5bde-8cc5-7c26efc67f18,dip,close,5,4,2,1
12c03e70-66bc-5bde-8cc5-7c26efc67f18,crabs,somewhat_close,5,4,0,4
12c03e70-66bc-5bde-8cc5-7c26efc67f18,driving,somewhat_close,4,4,4,0
